"Name","Tm","Season","EXP","MP","X2P","X2PA","X3P","X3PA","FT","FTA","TRB","AST","TOV","STL","BLK","PF","PTS","Height","Weight","Age","SOS","MOV","EWP","FG","FGA","EFG","TS","FTper","X3per","X2per","FTR","X3bias"
"Steven Hunter","depaul",2000,1,744,0.3568366116552,0.00302705432720586,-1.05360968415699,-1.11295948056781,-0.763560483369962,-0.840717584195173,-0.399093816563201,-1.30718634197787,0.00651202213936945,-1.80521093265166,1.2835001496932,0.171174683711648,-0.736196594291332,1.22010177338868,0.306319964163368,-1.68326297297702,0.451776195951161,0.0465618786190486,-0.048599069266135,-0.292807006343131,-0.962745576282994,0.996913228857768,0.804867587919402,0.0382654194386301,-1.49230817781296,1.12221575353556,-0.306594968933329,-1.10164316845212
"Steven Smith","la-salle",2003,1,622,0.0953766938783197,-0.127950666916971,0.160483792856766,0.129570645004547,-0.21778206541556,-0.419027199003412,0.769703910585829,-1.00693354446184,0.268344459478926,-0.587964493199909,-0.29421868890072,0.413972421286835,0.102964708847192,0.366943010202633,0.742212906685038,-0.623711667011178,-0.6227074808273,-1.55035566964596,-0.296911487227108,0.213852043371424,-0.0139589937566146,0.6092756146846,0.591169073658367,0.530301959256634,0.717739419702222,0.717038517348724,-0.469683202747122,0.155132979149023
"Steven Smith","la-salle",2006,4,1008,1.21591919863638,1.37829312739106,-0.0951148338829716,-0.0195329700641361,0.373477887368375,0.143226647918937,0.38759696132557,-0.0686435522242341,1.49022916706352,-0.28365288333697,-0.239814591018171,-0.43581966022632,1.04892835965789,0.366943010202633,0.742212906685038,1.42251175456306,-1.29224655993336,-0.432192074482535,-0.782364012504029,1.31161331775296,1.34453088576979,-0.181875767740229,-0.0902432918461279,0.623701214587298,0.485102830490097,0.0362329581294645,-0.633691608296734,-0.299903129694019
"Steven Smith","la-salle",2005,3,1544,0.730350779907885,1.07267844448798,0.160483792856766,0.378076670119019,0.873774770493242,0.529776167678051,0.297689443852567,-0.368896349740268,2.45028143730856,-0.0807784767616777,-0.348622786783269,-0.25372135704493,0.987898446702362,0.366943010202633,0.742212906685038,0.740437280704983,-1.08287179636411,-1.94396210759861,-0.720458370769964,0.931619030467045,1.3876575486119,-0.737129246306764,-0.456904127506746,0.876674091259502,0.355436534863667,-0.440262550942406,-0.3729682173266,-0.0733717749602764
"Steven Smith","la-salle",2004,2,1056,0.431539445305737,0.636086040340725,0.096584136171832,0.253823657561783,0.146070213220707,-0.278463737272825,0.544935116903324,-0.856807145703823,0.268344459478926,-0.385090086624617,-0.566239178313465,0.292573552499242,0.484401664819248,0.366943010202633,0.742212906685038,0.0583628068469022,-0.682528841847086,-1.82829001154722,-0.637340484606792,0.551624743181128,0.848574263085549,-0.53731564408025,-0.266281699305633,1.18938259431215,0.414481008764988,-0.273892932520702,-0.756662924188858,-0.0150891858554753
"Stromile Swift","louisiana-state",1999,1,319,0.0206738602277825,0.67974528075545,-0.925810370787121,-0.789901647919,-0.21778206541556,0.21350837878423,0.140351288274813,-1.23212314259886,3.23577874932723,0.426407539676554,2.31717800946163,1.44586280598138,-0.72093911605245,0.864618955394493,0.342644376040174,-1.04043114008063,0.00541680988045093,-1.58891303499643,-0.298869622203517,-0.588358118676622,-0.0139589937566146,-1.94913263885832,-1.9560645624185,-0.991936085805318,-0.644846317111651,-1.37537454414026,0.141190644139228,-0.934839926894077
"Stromile Swift","louisiana-state",2000,2,1013,1.25327061546165,0.614256420133363,-0.798011057417251,-0.814752250430447,0.555404026686508,1.12717088003305,0.859611428058832,-0.931870345082831,0.0937895012525546,0.5278447429642,1.82754112851869,-0.132322488257336,0.636976447208071,0.864618955394493,0.342644376040174,-0.358356666222554,-0.0198922274740737,1.0554796052895,2.07524122596915,0.889397442990832,-0.10021231944083,1.63061645898434,1.16324938533289,-0.872828704568405,0.332994291389862,1.82761803701662,1.10545648699002,-0.868344040056748
"Sundiata Gaines","georgia",2006,2,852,-0.464894558500709,-0.433565349820049,-0.478512773992579,-0.268038995178608,-0.354226669904161,0.00266318618834957,-0.286709419721948,0.869646440013371,0.530176896818482,1.74509118241596,-0.729451471961111,-0.982114569770492,-0.842998941963508,-1.55266420696597,-0.420168273372748,-0.634923850143091,-0.0498029079839666,-1.14871644724531,-0.437797671527879,-0.841687643533899,-0.660858936388236,-0.848045542396811,-0.946175029623987,-0.920213196199727,0.0331231714493981,-0.208968203380525,0.446627567582403,-0.320853120656542
"Sundiata Gaines","georgia",2005,1,929,-0.726354476277589,-0.28075800836851,-0.031215177198037,0.328375465096125,-0.399708204733694,0.318930975082171,-0.623862610245707,0.269140844981304,0.442899417705297,2.04940279227889,-0.675047374078562,-0.678617397801508,-0.751454072530214,-1.55266420696597,-0.420168273372748,-1.31699832400117,0.136563639808443,-2.28615872508397,-0.210035493740153,-0.8416876435339,0.00760433766443978,-1.89498643243413,-2.12100240917096,-1.61434949522354,0.116432981484442,-1.50246857625021,0.227201394479781,0.245801553597271
"Sundiata Gaines","georgia",2008,4,1142,-0.315488891199635,-0.0406321860875198,0.35218276291157,0.651433297744939,-0.0358559260974265,0.42435357138011,-0.196801902248946,1.1323676378399,0.268344459478926,0.933593556114785,-0.838259667726209,-0.43581966022632,-0.0190951170638661,-1.55266420696597,-0.420168273372748,0.72922509757307,0.267710469736435,-1.01858533918749,-0.531473551084296,-0.123920656438279,0.525124291769738,-1.07645663534509,-1.22147221674765,-0.950426135044572,0.320318579798176,-0.783621125131883,-0.0176620489608485,0.399586005570299
"Sundiata Gaines","georgia",2007,3,979,-1.28662572865662,-1.19760205707774,0.35218276291157,0.427777875141914,-0.536152809222294,-0.208182006407531,-0.174325022880695,1.73287323287197,0.442899417705297,1.94796558899125,-0.675047374078562,-0.860715700982898,-0.965058767874565,-1.55266420696597,-0.420168273372748,0.0471506237149894,0.578321382723785,-0.234585577061411,0.15629465512881,-1.22168193081982,-0.811802256335615,-0.750177199630261,-0.847275266075567,-0.96606344526266,0.57926525945691,-0.99986944926996,0.340994488834579,0.886895999232028
"Sviatoslav Mykhailiuk","kansas",2015,1,124.8,-1.84689698103565,-1.91797952392072,1.18287829981572,1.81941161578296,-1.40030197098343,-1.71923922001134,-0.376616937194951,-0.256301550671755,-1.47720512278478,-0.689401696487556,-0.947067863491307,-0.860715700982898,-1.14814850674115,0.0114601922084478,-0.892385627771223,-2.09624505166917,1.22715306763069,0.104397926644743,0.474255961179459,-1.30612510577224,-0.315845633651371,-1.41552941272753,-1.55290869089239,1.21155046707757,0.252466241277973,-0.99986944926996,-1.64345038364178,2.27402578430779
"T.J. Bray","princeton",2011,1,347,-2.07100548198726,-2.31091268765325,-0.734111400732317,-0.516545020293081,-1.4912650406425,-1.6138166237134,-0.421570695931452,-0.331364750050764,-1.21537268544523,0.122095929813615,-0.838259667726209,1.68866054355657,-2.70441128710714,0.0114601922084478,-0.383843861495942,-1.4216453665657,-1.7201993733826,-0.197634768600551,-0.956025428045354,-2.82610225491591,-2.73093875280943,-1.73005486465465,-1.18613847165918,-0.0762014144773648,-0.305861572831127,-0.058062076189842,0.652441695207194,0.0194045913698153
"T.J. Bray","princeton",2013,3,961,-1.5480856464335,-1.67785370163973,0.799480359706112,0.775686310302175,-0.854523553029028,-1.12184450765635,-0.916062042032965,0.982241239081884,-0.866262768992486,1.33934236926537,-0.892663765608758,-1.04281400416429,-0.980316246113448,0.0114601922084478,-0.383843861495942,-0.057496418849537,-1.72940265969334,-0.279569169970285,0.0209678085203134,-1.22168193081982,-0.984308907704048,0.15094157409439,0.246072417524096,0.776211178514082,0.74190945494504,-0.273892932520702,-0.646490124242978,1.53340909226618
"T.J. Bray","princeton",2012,2,1005,-1.84689698103565,-2.17993496640907,0.35218276291157,0.253823657561783,-1.53674657547203,-1.54353489284811,-0.556431972140955,0.982241239081884,-0.168042936087002,0.832156352827139,-0.838259667726209,-0.43581966022632,-1.75844763629644,0.0114601922084478,-0.383843861495942,-0.739570892707618,-1.57984925714387,-0.478782224281011,0.154483772565882,-1.85500574296301,-1.93309549023043,1.04108042368477,0.725865564086577,-0.722121405860473,0.838211939115644,1.02611152770471,-0.487851729057434,1.63080993246639
"T.J. Bray","princeton",2014,4,895,-0.278137474374366,-0.826498513552578,1.11897864313078,0.899939322859411,0.964737840152309,0.600057898543344,-0.646339489613957,1.77040483256147,-0.953540248105671,0.122095929813615,-0.78385556984366,-0.921415135376695,0.865838620791304,0.0114601922084478,-0.383843861495942,0.624578055008544,-1.90196427801964,-0.183175756594127,0.208127327473019,0.424959980752489,-0.0355223251776682,1.83089379000295,1.94911060195072,0.916440660887898,0.967398198368893,1.93169286598419,0.531924866464336,0.785754281846163
"T.J. Ford","texas",2003,2,1109,-0.16608322389856,0.439619458474461,-0.478512773992579,-0.292889597690056,1.05570090981138,0.600057898543344,-1.07340019761072,3.15907402107313,0.96656429238441,1.13646796269008,-0.838259667726209,-0.496519094620117,-0.125897464736042,-1.97924358855899,-1.94579357219859,-0.588206420426783,0.783094503137667,0.496397807707785,0.978950991149443,-0.503914943724196,0.180110989032873,-1.79234601399884,-0.980250909653294,1.11318053168101,0.0779887993688791,-1.40071537876342,0.365660080826457,-0.470028454991471
"T.J. Ford","texas",2002,1,1069,-0.502245975325978,-0.149780287124334,-0.861910714102186,-0.715349840384658,-0.0358559260974265,-0.278463737272825,-1.07340019761072,3.68451641672619,2.18844899996901,1.54221677584066,-0.838259667726209,-0.132322488257336,-1.07186111554674,-1.97924358855899,-1.94579357219859,-1.27028089428486,0.946452835153236,-0.356683900671211,1.32767908525609,-1.13723875586739,-0.768675593493507,-1.71807021786098,-1.23967219961029,0.657353647942036,-0.445443526358401,-1.09595457648677,0.21727260836654,-0.82016269832292
"T.J. Warren","north-carolina-state",2014,2,1239,2.89673295577346,2.60075185900337,-0.0951148338829716,0.278674260073231,0.919256305322776,1.12717088003305,0.230258805747815,-0.819275546014318,-0.0807654569738165,0.933593556114785,-0.403026884665818,-0.132322488257336,2.62044861826276,0.651329264597982,0.161022316656145,-0.214466982696329,0.362044154421482,-0.798487045311934,1.25315757242651,3.21158475418254,2.81083742240147,0.36181942737982,0.21666494971294,-0.192215097500331,0.0688057761105057,1.00626413136539,-0.523408610736953,-0.493751073337411
"T.J. Warren","north-carolina-state",2013,1,945,1.17856778181111,0.526937939303911,-0.478512773992579,-0.715349840384658,-1.44578350581296,-1.22726710395429,-0.489001334036203,-0.931870345082831,-1.82631503923753,0.426407539676554,-0.457430982548367,-0.132322488257336,0.102964708847192,0.651329264597982,0.161022316656145,-0.89654145655441,0.299921971824012,0.0963651421967302,0.516453612358536,1.01606220541947,-0.100212319440831,2.15342162383876,1.37540446966204,-1.50703683842729,1.64828577655072,1.87795362910135,-1.21778233407896,-0.50632815116737
