"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Sasha Pavlovic","CLE",2007,1534,-0.008,0.01,0.001,-0.006,0,0.005,-0.022,-0.01,-2.25,1.49,0.002,-0.005,0.005,-0.033,-0.76
"Sasha Pavlovic","CLE",2008,1188,-0.009,0.008,-0.003,-0.006,0.002,0.002,-0.012,-0.009,-2.18,0.87,-0.001,-0.01,0.005,-0.021,-1.31
"Sasha Pavlovic","CLE",2009,1053,-0.006,0.004,-0.009,-0.001,0,0,-0.012,-0.003,-2.09,0.49,-0.002,-0.011,0,-0.016,-1.6
"Sasha Pavlovic","MIN",2010,877,-0.007,0.003,-0.013,-0.003,0.001,-0.001,-0.017,-0.003,-2.65,-0.08,-0.005,-0.016,0,-0.021,-2.73
"Sasha Pavlovic","POR",2013,528,-0.01,0.004,-0.007,-0.005,0.004,0.006,-0.015,-0.009,-2.26,0.8,-0.006,-0.012,0.01,-0.024,-1.46
"Sasha Pavlovic","UTA",2004,1144,-0.01,-0.001,-0.001,-0.007,-0.002,0.001,-0.006,0,-2.01,-0.4,-0.011,-0.008,-0.001,-0.006,-2.41
"Sasha Vujacic","LAC",2014,10,-0.002,0.001,-0.012,-0.005,-0.019,0.009,-0.02,0.003,-3.4,1.01,-0.001,-0.017,-0.011,-0.017,-2.39
"Sasha Vujacic","LAL",2005,403,-0.006,0.003,-0.001,-0.006,0.007,0,-0.006,-0.004,-0.69,0.23,-0.004,-0.006,0.007,-0.01,-0.45
"Sasha Vujacic","LAL",2006,1449,-0.01,0.003,-0.002,-0.01,0.008,0.002,-0.012,-0.012,-0.92,0.13,-0.007,-0.011,0.01,-0.024,-0.79
"Sasha Vujacic","LAL",2007,935,-0.005,0.002,-0.002,-0.01,0.008,0.001,-0.009,-0.011,-0.1,-0.41,-0.003,-0.012,0.009,-0.02,-0.51
"Sasha Vujacic","LAL",2008,1279,-0.002,0,0.001,-0.011,0.009,-0.001,-0.016,-0.014,0.73,-1.33,-0.001,-0.01,0.008,-0.03,-0.61
"Sasha Vujacic","LAL",2009,1293,-0.007,0.001,0.003,-0.014,0.01,0.006,-0.014,-0.013,-0.05,-0.62,-0.006,-0.01,0.015,-0.027,-0.67
"Sasha Vujacic","LAL",2010,575,-0.007,0.002,-0.001,-0.007,0.007,0.002,-0.002,-0.007,-0.49,0.06,-0.005,-0.008,0.01,-0.009,-0.43
"Sasha Vujacic","LAL, NJN",2011,1648,-0.006,0.001,0.001,-0.007,0.011,0.002,-0.012,-0.015,0.2,-0.53,-0.005,-0.006,0.013,-0.027,-0.33
"Scot Pollard","BOS",2008,173,-0.005,0.003,-0.004,0.002,-0.008,-0.002,0.015,0.017,-1.35,0.7,-0.003,-0.001,-0.01,0.032,-0.65
"Scot Pollard","CLE",2007,109,-0.007,0.001,-0.019,0.001,-0.007,0.002,0.035,0.021,-1.67,0.83,-0.006,-0.018,-0.005,0.056,-0.84
"Scot Pollard","IND",2004,678,-0.007,0.002,-0.017,0.005,-0.01,0.001,0.024,0.014,-2.23,1.17,-0.005,-0.012,-0.009,0.038,-1.06
"Scot Pollard","IND",2005,865,-0.001,0,-0.015,0.005,-0.009,0.002,0.025,0.016,-0.94,1.14,0,-0.01,-0.007,0.041,0.2
"Scot Pollard","IND",2006,771,0,0.002,-0.013,0.006,-0.008,0.002,0.024,0.019,-0.66,1.37,0.002,-0.008,-0.006,0.043,0.72
"Scot Pollard","SAC",2001,1658,-0.012,0.01,-0.012,0.016,-0.009,-0.005,0.027,0.019,-2.08,2.53,-0.001,0.004,-0.014,0.046,0.45
"Scot Pollard","SAC",2002,1881,-0.013,0.011,-0.012,0.017,-0.009,-0.002,0.032,0.019,-1.6,2.96,-0.002,0.004,-0.011,0.051,1.36
"Scot Pollard","SAC",2003,325,-0.006,0.001,-0.012,0.006,-0.008,0.001,0.037,0.015,-1.11,0.76,-0.005,-0.006,-0.008,0.052,-0.35
"Scott Burrell","CHH",2001,41,-0.003,0.001,-0.007,-0.004,0.007,0.008,-0.01,-0.003,-0.62,0.74,-0.002,-0.011,0.015,-0.013,0.11
"Scott Machado","HOU",2013,21,-0.001,0,0.001,-0.007,-0.018,0.009,-0.019,-0.024,-2.39,0.1,-0.001,-0.005,-0.009,-0.043,-2.29
"Scott Padgett","HOU",2004,547,-0.004,0.005,-0.011,0,-0.001,-0.001,0.018,0.01,-0.4,0.81,0.001,-0.011,-0.002,0.028,0.41
"Scott Padgett","HOU",2005,942,-0.005,0.006,-0.011,-0.002,0.001,0,0.001,0.009,-0.73,1.2,0.002,-0.013,0.001,0.01,0.47
"Scott Padgett","HOU, MEM",2007,231,-0.008,0.001,-0.011,0,-0.003,-0.001,0.01,0.01,-2.14,0.39,-0.007,-0.011,-0.004,0.02,-1.75
"Scott Padgett","NJN",2006,718,-0.006,0.004,-0.01,0,0.002,0.001,0.014,0.008,-0.53,1.13,-0.001,-0.01,0.003,0.022,0.6
"Scott Padgett","UTA",2001,127,-0.004,0.001,-0.005,0.001,-0.006,0.003,0.048,0.014,-0.04,0.78,-0.003,-0.004,-0.003,0.061,0.74
"Scott Padgett","UTA",2002,1295,-0.002,0.007,-0.009,-0.001,-0.004,0,0.019,0.011,-0.23,1.06,0.005,-0.01,-0.004,0.03,0.83
"Scott Padgett","UTA",2003,1321,-0.005,0.011,-0.009,-0.001,-0.003,0,0.007,0.009,-1.1,1.66,0.006,-0.01,-0.002,0.016,0.56
"Scott Williams","CLE",2005,152,-0.01,0,-0.011,0.005,-0.004,0,0.018,0.014,-2.35,0.64,-0.01,-0.006,-0.004,0.032,-1.71
"Scott Williams","DAL, PHO",2004,527,-0.007,0,-0.015,0.006,-0.003,0.002,0.008,0.018,-1.95,0.98,-0.007,-0.009,-0.001,0.026,-0.98
"Scott Williams","DEN",2002,737,-0.009,0.002,-0.015,0.007,-0.006,0,0.023,0.015,-2.1,1.09,-0.006,-0.008,-0.006,0.038,-1.02
"Scott Williams","MIL",2001,1272,-0.007,0.003,-0.015,0.011,-0.005,0.003,0.014,0.02,-1.66,1.84,-0.003,-0.004,-0.001,0.033,0.17
"Scott Williams","PHO",2003,872,-0.009,-0.001,-0.019,0.008,-0.006,0.001,0.011,0.018,-2.76,0.81,-0.01,-0.011,-0.005,0.029,-1.95
"Scottie Pippen","CHI",2004,412,-0.001,-0.002,-0.005,0,0.001,0.004,-0.001,0.002,-0.51,0.25,-0.003,-0.005,0.004,0.001,-0.26
"Scottie Pippen","POR",2001,2133,0.001,-0.008,0,-0.003,-0.004,0.004,-0.002,0.004,-0.17,-1.54,-0.007,-0.004,0,0.002,-1.71
"Scottie Pippen","POR",2002,1996,0.003,-0.005,-0.001,-0.007,-0.002,0.004,-0.002,0.006,0.33,-0.93,-0.002,-0.008,0.002,0.005,-0.6
"Scottie Pippen","POR",2003,1911,0.003,-0.006,0,-0.003,-0.003,0.006,-0.007,0.01,-0.15,0.12,-0.003,-0.003,0.003,0.003,-0.03
"Scotty Hopson","CLE",2014,7,-0.017,0.001,0.007,-0.006,0.016,0.016,-0.015,-0.028,-2.48,0.92,-0.016,0.002,0.032,-0.042,-1.55
"Sean Colson","ATL, HOU",2001,44,-0.009,-0.001,-0.008,-0.01,0.017,0,0.002,-0.007,-0.66,-0.38,-0.01,-0.018,0.017,-0.005,-1.04
"Sean Elliott","SAS",2001,1229,-0.011,0.003,-0.001,0.003,-0.001,-0.003,-0.016,-0.002,-2.39,0.64,-0.008,0.002,-0.003,-0.019,-1.75
"Sean Lampley","GSW",2004,63,-0.001,0,0.004,0.002,-0.003,-0.005,-0.008,-0.003,-0.48,-0.54,-0.001,0.006,-0.008,-0.011,-1.02
"Sean Lampley","MIA",2003,487,-0.006,0.002,0.007,-0.002,-0.002,-0.003,0.003,0,-0.92,0.12,-0.004,0.005,-0.005,0.004,-0.81
"Sean Marks","MIA",2002,319,-0.005,0.001,-0.011,0.005,-0.009,-0.001,0.002,0.013,-2.57,0.61,-0.004,-0.006,-0.011,0.015,-1.95
"Sean Marks","MIA",2003,223,-0.009,0.002,-0.008,0.001,-0.008,0,-0.008,0.006,-3.44,0.7,-0.007,-0.007,-0.008,-0.001,-2.73
"Sean Marks","NOH",2009,838,-0.012,0.007,-0.013,0.006,-0.011,-0.006,0.013,0.017,-3.38,1.07,-0.005,-0.008,-0.016,0.03,-2.32
"Sean Marks","NOH",2010,75,-0.006,0.001,-0.016,0.002,-0.008,-0.004,0.054,0.022,-0.72,0.45,-0.005,-0.014,-0.012,0.076,-0.27
"Sean Marks","PHO",2007,17,-0.011,0.001,0.003,0,0.003,-0.004,-0.022,0.011,-2.71,0.17,-0.01,0.003,-0.001,-0.011,-2.54
"Sean Marks","PHO",2008,130,-0.004,0.003,-0.005,0.007,-0.006,-0.002,0.008,0.014,-1.3,0.84,-0.001,0.002,-0.008,0.023,-0.46
"Sean Marks","POR",2011,208,-0.01,0.001,-0.013,0.002,-0.01,-0.002,0.011,0.016,-2.95,0.34,-0.009,-0.012,-0.011,0.027,-2.61
"Sean Marks","SAS",2005,244,-0.012,0.002,-0.005,0.004,-0.005,-0.003,0.01,0.007,-2.64,0.27,-0.01,-0.002,-0.008,0.017,-2.37
"Sean Marks","SAS",2006,181,-0.006,0.002,-0.011,0.003,0.001,-0.001,0.008,0.007,-1.38,0.5,-0.004,-0.009,0,0.015,-0.88
"Sean May","CHA",2006,398,-0.002,0.003,-0.001,0.001,-0.006,0,0.022,0.01,-0.32,0.64,0.001,-0.001,-0.005,0.032,0.32
"Sean May","CHA",2007,838,0.003,0.006,-0.003,0,-0.004,-0.004,0.021,0.01,0.79,0.39,0.01,-0.003,-0.008,0.031,1.18
"Sean May","CHA",2009,301,-0.008,-0.002,-0.012,0.003,-0.009,-0.003,0.008,0.01,-2.72,-0.33,-0.01,-0.008,-0.012,0.018,-3.05
"Sean May","SAC",2010,331,-0.006,-0.002,-0.009,0.005,-0.005,-0.001,0.003,0.011,-2.2,0.03,-0.008,-0.004,-0.006,0.014,-2.18
"Sean Rooks","LAC",2001,1553,-0.003,0.006,-0.014,0.006,-0.007,-0.002,0.003,0.009,-1.69,1.17,0.003,-0.007,-0.009,0.012,-0.52
"Sean Rooks","LAC",2002,728,-0.009,0.001,-0.014,0.005,-0.003,-0.002,-0.006,0.01,-3,0.25,-0.008,-0.009,-0.005,0.004,-2.75
"Sean Rooks","LAC",2003,1344,-0.01,0.004,-0.014,0.006,-0.01,0,-0.008,0.006,-3.67,0.39,-0.006,-0.008,-0.01,-0.003,-3.28
"Sean Rooks","NOH, ORL",2004,595,-0.01,0,-0.009,0.005,-0.005,0,-0.006,0.007,-3.2,0.08,-0.009,-0.005,-0.005,0.001,-3.12
"Sean Singletary","CHA, PHO",2009,303,-0.01,0.002,-0.001,-0.011,0.002,0.003,-0.004,-0.009,-1.91,0.06,-0.008,-0.013,0.004,-0.013,-1.84
"Sean Williams","BOS, DAL",2012,107,0.003,0.003,-0.004,0.008,-0.016,0.001,0.027,0.009,-0.11,1.17,0.006,0.004,-0.014,0.036,1.05
"Sean Williams","NJN",2008,1278,-0.007,-0.003,-0.013,0.01,-0.014,-0.001,0.019,0.009,-2.34,-0.42,-0.009,-0.003,-0.015,0.028,-2.76
"Sean Williams","NJN",2009,366,-0.007,0.001,-0.009,0.004,-0.009,-0.001,0.018,0.007,-2.19,0.43,-0.006,-0.005,-0.01,0.025,-1.76
"Sean Williams","NJN",2010,227,-0.005,0.001,-0.011,0.004,-0.015,0.003,0.013,0.005,-2.68,0.9,-0.004,-0.007,-0.012,0.017,-1.77
"Sebastian Telfair","BOS",2007,1578,-0.007,0,0.002,-0.012,0.008,0.003,-0.023,-0.017,-1.14,-0.95,-0.007,-0.01,0.011,-0.04,-2.09
"Sebastian Telfair","CLE, LAC",2010,659,-0.001,0,-0.001,-0.011,0.006,0.002,-0.016,-0.014,-0.42,-0.69,-0.001,-0.012,0.008,-0.03,-1.1
"Sebastian Telfair","MIN",2008,1933,-0.001,0.004,0.001,-0.014,0.011,0.001,-0.02,-0.021,0.58,-1.02,0.003,-0.013,0.012,-0.042,-0.44
"Sebastian Telfair","MIN",2009,2095,0,-0.002,0,-0.015,0.009,0.001,-0.016,-0.02,0.12,-1.9,-0.002,-0.015,0.01,-0.036,-1.79
"Sebastian Telfair","MIN",2011,711,-0.003,0.001,0.002,-0.01,0.005,0.001,-0.011,-0.015,-0.61,-0.65,-0.002,-0.008,0.006,-0.025,-1.26
"Sebastian Telfair","OKC",2015,327,-0.006,0.002,0.007,-0.008,0.008,0.002,-0.015,-0.013,-0.65,0.16,-0.004,-0.002,0.009,-0.028,-0.49
"Sebastian Telfair","PHO",2012,895,-0.007,0.004,0.001,-0.011,0.009,0.006,-0.01,-0.01,-0.49,0.45,-0.003,-0.01,0.016,-0.021,-0.03
"Sebastian Telfair","PHO, TOR",2013,980,-0.006,0.007,0.001,-0.009,0.009,0.009,-0.017,-0.014,-0.54,1.23,0.001,-0.008,0.018,-0.031,0.69
"Sebastian Telfair","POR",2005,1330,-0.002,-0.008,0.009,-0.012,0.004,-0.001,-0.025,-0.01,-0.92,-1.97,-0.01,-0.003,0.003,-0.035,-2.89
"Sebastian Telfair","POR",2006,1641,-0.006,-0.004,0.007,-0.013,0.009,0.003,-0.023,-0.016,-0.59,-1.52,-0.01,-0.006,0.012,-0.039,-2.1
"Semih Erden","BOS, CLE",2011,595,0,0.002,-0.008,0.002,-0.015,-0.001,0.008,0.014,-1.82,0.51,0.002,-0.006,-0.016,0.022,-1.31
"Semih Erden","CLE",2012,333,-0.001,0.002,-0.009,0.001,-0.011,0,0.004,0.014,-1.79,0.53,0.001,-0.008,-0.011,0.018,-1.26
"Serge Ibaka","OKC",2010,1323,-0.006,0.005,-0.01,0.007,-0.008,-0.006,0.03,0.016,-1.07,0.88,-0.002,-0.003,-0.014,0.045,-0.19
"Serge Ibaka","OKC",2011,2216,-0.007,0.007,-0.008,0.012,-0.007,-0.006,0.032,0.012,-1.08,1.25,0,0.004,-0.013,0.044,0.17
"Serge Ibaka","OKC",2012,1792,-0.001,0.01,-0.012,0.015,-0.009,-0.005,0.038,0.006,-0.22,1.67,0.008,0.003,-0.014,0.044,1.45
"Serge Ibaka","OKC",2013,2486,0.009,0.011,-0.008,0.013,-0.009,-0.006,0.03,0.003,0.82,1.06,0.02,0.004,-0.015,0.032,1.88
"Serge Ibaka","OKC",2014,2666,0.007,0.013,-0.006,0.011,-0.008,-0.008,0.019,0.006,0.39,1.47,0.021,0.005,-0.016,0.025,1.86
"Serge Ibaka","OKC",2015,2116,0.012,0.011,-0.008,0.014,-0.006,-0.009,0,0.009,0.36,1.86,0.023,0.006,-0.014,0.009,2.21
"Sergei Monia","POR, SAC",2006,343,-0.008,-0.004,-0.006,-0.002,0.001,-0.001,-0.006,0,-1.99,-0.67,-0.012,-0.008,0,-0.006,-2.66
"Sergey Karasev","BRK",2015,555,-0.001,0,0.001,-0.003,0.001,0.004,-0.006,-0.006,-0.22,0.35,-0.001,-0.002,0.004,-0.012,0.13
"Sergey Karasev","CLE",2014,156,-0.006,0,0,-0.003,-0.007,0,-0.021,-0.002,-2.66,0.01,-0.006,-0.003,-0.007,-0.022,-2.65
"Sergio Rodriguez","NYK, SAC",2010,1048,0.005,-0.004,-0.004,-0.01,0.001,0.005,-0.01,-0.017,-0.29,-0.82,0.001,-0.014,0.005,-0.027,-1.12
"Sergio Rodriguez","POR",2007,862,-0.002,-0.006,-0.007,-0.008,0.006,0.002,-0.014,-0.011,-0.72,-1.12,-0.009,-0.015,0.007,-0.025,-1.83
"Sergio Rodriguez","POR",2008,628,-0.004,-0.004,-0.006,-0.008,0.005,0.002,-0.013,-0.015,-1.49,-0.94,-0.008,-0.014,0.007,-0.027,-2.44
"Sergio Rodriguez","POR",2009,1225,0.004,-0.007,-0.006,-0.009,0.001,0.004,-0.008,-0.014,-0.62,-1.35,-0.003,-0.015,0.006,-0.022,-1.97
"Seth Curry","CLE, MEM",2014,13,-0.008,0.002,-0.005,-0.009,0.01,0.017,-0.021,-0.024,-1.74,1.24,-0.005,-0.013,0.027,-0.046,-0.5
"Seth Curry","PHO",2015,8,-0.022,0.001,-0.009,-0.014,0.019,-0.003,-0.017,0.011,-3.98,0.01,-0.021,-0.023,0.016,-0.007,-3.97
"Shabazz Muhammad","MIN",2014,290,-0.005,0,-0.001,-0.005,-0.001,-0.001,0.014,-0.005,-0.61,-0.54,-0.004,-0.006,-0.003,0.009,-1.14
"Shabazz Muhammad","MIN",2015,866,0,0.001,0.007,-0.004,0.001,-0.005,0.015,-0.007,1.14,-1.15,0.001,0.003,-0.004,0.009,-0.02
"Shabazz Napier","MIA",2015,1012,-0.003,0.003,0.005,-0.006,0.001,0.004,-0.01,-0.005,-0.62,0.64,0,-0.001,0.004,-0.016,0.02
"Shammond Williams","BOS, DEN",2003,1881,-0.008,0.002,0.001,-0.01,0.009,0.003,-0.021,-0.016,-1.04,-0.57,-0.007,-0.009,0.012,-0.037,-1.61
"Shammond Williams","LAL",2007,345,-0.005,0.005,-0.004,-0.008,0.008,0,-0.008,-0.012,-0.51,0.02,0,-0.012,0.008,-0.019,-0.49
"Shammond Williams","NOH, ORL",2004,763,-0.008,0.003,0.003,-0.007,0.007,0.004,-0.018,-0.012,-1.16,0.23,-0.005,-0.004,0.011,-0.031,-0.93
"Shammond Williams","SEA",2001,1238,-0.003,0,0,-0.009,0.005,0.001,-0.012,-0.019,-0.54,-1.19,-0.003,-0.009,0.006,-0.031,-1.74
"Shammond Williams","SEA",2002,603,-0.004,0.001,-0.003,-0.005,0.006,0.002,-0.009,-0.012,-0.74,-0.2,-0.003,-0.008,0.008,-0.021,-0.94
"Shandon Anderson","HOU",2001,2396,-0.003,0.008,0.001,-0.007,-0.005,-0.002,-0.01,-0.008,-1.22,0.65,0.006,-0.006,-0.007,-0.018,-0.57
"Shandon Anderson","MIA",2006,638,-0.006,0.001,-0.006,-0.002,-0.002,0.002,-0.012,0,-2.17,0.38,-0.005,-0.008,0,-0.013,-1.79
"Shandon Anderson","MIA, NYK",2005,1171,-0.007,0,-0.002,-0.004,-0.004,0.003,-0.009,-0.001,-2.2,-0.01,-0.007,-0.005,-0.001,-0.011,-2.2
"Shandon Anderson","NYK",2002,1596,-0.004,0.004,-0.001,-0.004,-0.006,-0.002,-0.008,-0.003,-1.97,0.61,0,-0.005,-0.008,-0.011,-1.36
"Shandon Anderson","NYK",2003,1731,-0.003,0.006,0.003,-0.007,-0.007,0.001,-0.004,-0.004,-1.74,0.97,0.004,-0.003,-0.006,-0.009,-0.77
"Shandon Anderson","NYK",2004,1974,-0.005,0.002,0.003,-0.006,-0.002,0.003,-0.011,-0.008,-1.87,0.47,-0.003,-0.003,0.001,-0.019,-1.4
"Shane Battier","HOU",2007,2988,0.006,0.009,0.002,0.003,0.002,0,-0.013,-0.008,0.99,1.43,0.016,0.005,0.002,-0.021,2.42
"Shane Battier","HOU",2008,2907,0.012,0.004,-0.001,0.002,0.001,0.001,-0.004,-0.012,1.6,0.14,0.016,0,0.002,-0.016,1.74
"Shane Battier","HOU",2009,2031,0.005,0.005,0.002,-0.004,0.003,-0.003,-0.006,-0.013,1.14,-0.35,0.01,-0.003,0,-0.019,0.8
"Shane Battier","HOU",2010,2168,0.001,0.007,0.002,-0.004,0.005,-0.002,-0.005,-0.007,0.83,0.51,0.008,-0.002,0.003,-0.012,1.35
"Shane Battier","HOU, MEM",2011,2375,0.005,0.004,-0.004,0.003,0.002,0,-0.002,-0.002,1.12,0.96,0.009,-0.001,0.003,-0.004,2.08
"Shane Battier","MEM",2002,3097,-0.001,0.017,0,0.003,0.001,0.006,0.008,-0.01,1.04,3.4,0.017,0.002,0.007,-0.002,4.44
"Shane Battier","MEM",2003,2383,-0.005,0.016,0.004,-0.005,0.005,0.003,0.008,-0.009,0.88,2.42,0.011,-0.002,0.007,-0.001,3.3
"Shane Battier","MEM",2004,1947,-0.002,0.018,0.001,-0.004,0.003,0.004,0.004,-0.007,0.21,2.73,0.016,-0.003,0.007,-0.003,2.94
"Shane Battier","MEM",2005,2516,0.001,0.017,0.008,-0.005,0.004,0.004,0.006,-0.004,1.05,2.78,0.018,0.003,0.008,0.002,3.83
"Shane Battier","MEM",2006,2839,0.008,0.012,0.003,0.003,-0.001,0.003,0.002,-0.002,1.16,2.57,0.02,0.007,0.002,0,3.73
"Shane Battier","MIA",2012,1499,0,0.004,-0.006,0.002,0.004,0.001,-0.002,-0.005,0.39,0.92,0.004,-0.003,0.005,-0.007,1.3
"Shane Battier","MIA",2013,1786,0,0.002,-0.005,0.006,0.004,0.001,-0.008,-0.005,0.12,0.66,0.003,0.001,0.005,-0.013,0.78
"Shane Battier","MIA",2014,1468,-0.001,-0.003,-0.007,0.009,0.004,0.004,-0.009,-0.005,-0.66,0.36,-0.004,0.002,0.008,-0.014,-0.3
"Shane Edwards","CLE",2014,12,-0.01,-0.002,-0.017,-0.001,-0.014,-0.004,0.011,-0.001,-3.77,-0.78,-0.012,-0.017,-0.017,0.01,-4.55
"Shane Heal","SAS",2004,72,-0.005,0.001,0.003,-0.004,0.003,-0.002,-0.012,-0.015,-1.08,-0.46,-0.004,-0.001,0.001,-0.028,-1.54
"Shane Larkin","DAL",2014,489,-0.007,0.002,-0.005,-0.01,0.002,0.005,-0.011,-0.014,-1.64,0.05,-0.005,-0.014,0.007,-0.024,-1.59
"Shane Larkin","NYK",2015,1579,-0.003,0.002,-0.004,-0.011,0.006,0.007,-0.015,-0.014,-0.42,0.05,-0.001,-0.014,0.014,-0.029,-0.38
"Shannon Brown","CHA, LAL",2009,477,-0.005,0,-0.001,-0.005,-0.001,0.003,-0.009,-0.01,-1.24,-0.09,-0.004,-0.007,0.002,-0.019,-1.33
"Shannon Brown","CHI, CLE",2008,240,-0.007,0,-0.004,-0.005,0.002,0.003,-0.006,-0.01,-1.6,0,-0.006,-0.009,0.005,-0.016,-1.6
"Shannon Brown","CLE",2007,202,-0.006,-0.002,-0.003,-0.005,0,0.001,-0.007,-0.008,-1.76,-0.41,-0.009,-0.008,0.001,-0.015,-2.17
"Shannon Brown","LAL",2010,1700,-0.012,0.004,0.003,-0.012,0.005,0.002,-0.014,-0.011,-1.37,-0.32,-0.008,-0.009,0.007,-0.025,-1.68
"Shannon Brown","LAL",2011,1568,-0.01,0.002,-0.001,-0.007,0.004,0.005,-0.011,-0.015,-1.6,-0.45,-0.009,-0.008,0.009,-0.026,-2.05
"Shannon Brown","MIA",2015,89,-0.008,0,-0.003,-0.004,0,0.003,-0.02,-0.015,-2.44,-0.14,-0.008,-0.007,0.003,-0.034,-2.58
"Shannon Brown","NYK, SAS",2014,251,-0.011,-0.001,-0.004,-0.005,-0.004,0.003,-0.011,-0.009,-3.19,-0.1,-0.012,-0.009,-0.001,-0.019,-3.28
"Shannon Brown","PHO",2012,1400,-0.007,0,-0.002,-0.003,0.007,0,-0.007,-0.018,-0.61,-0.86,-0.007,-0.005,0.007,-0.025,-1.48
"Shannon Brown","PHO",2013,1402,-0.009,-0.005,-0.001,-0.003,0.007,0.001,-0.005,-0.019,-0.75,-1.53,-0.014,-0.004,0.007,-0.024,-2.29
"Shaquille O'Neal","BOS",2011,752,0.012,0,-0.007,0.009,-0.017,-0.004,0.01,0.024,0,0.8,0.012,0.001,-0.02,0.034,0.8
"Shaquille O'Neal","CLE",2010,1240,0.014,-0.003,-0.013,0.012,-0.017,-0.007,0.013,0.029,-0.26,0.31,0.011,0,-0.023,0.041,0.05
"Shaquille O'Neal","LAL",2001,2924,0.033,-0.001,0.001,0.018,-0.012,-0.009,0.014,0.028,2.9,1.49,0.032,0.019,-0.021,0.042,4.39
"Shaquille O'Neal","LAL",2002,2422,0.028,-0.001,0.001,0.017,-0.012,-0.011,0.014,0.025,2.65,0.52,0.028,0.018,-0.023,0.039,3.17
"Shaquille O'Neal","LAL",2003,2535,0.025,0.013,0.003,0.014,-0.014,-0.014,0.023,0.027,2.86,2.26,0.038,0.017,-0.027,0.05,5.13
"Shaquille O'Neal","LAL",2004,2464,0.03,0.01,0,0.013,-0.013,-0.013,0.023,0.028,3.53,2.01,0.04,0.013,-0.026,0.051,5.54
"Shaquille O'Neal","MIA",2005,2492,0.032,0.007,-0.004,0.016,-0.013,-0.011,0.028,0.033,3.53,2.71,0.039,0.011,-0.024,0.061,6.24
"Shaquille O'Neal","MIA",2006,1806,0.026,0.001,-0.009,0.014,-0.016,-0.01,0.023,0.035,1.88,1.32,0.027,0.005,-0.026,0.058,3.2
"Shaquille O'Neal","MIA",2007,1135,0.016,0.006,-0.006,0.011,-0.012,-0.005,0.022,0.022,1.62,1.48,0.023,0.005,-0.018,0.044,3.1
"Shaquille O'Neal","MIA, PHO",2008,1748,0.019,0.005,-0.009,0.016,-0.018,-0.008,0.026,0.029,0.96,1.58,0.025,0.006,-0.027,0.055,2.54
"Shaquille O'Neal","PHO",2009,2252,0.013,0,-0.005,0.016,-0.019,-0.005,0.019,0.032,-0.41,1.59,0.013,0.011,-0.024,0.051,1.18
"Shareef Abdur-Rahim","ATL",2002,2980,-0.001,-0.001,0.008,0.01,-0.008,-0.002,0.013,0.012,0.25,0.82,-0.002,0.018,-0.011,0.025,1.06
"Shareef Abdur-Rahim","ATL",2003,3087,-0.003,0.007,0.007,0.01,-0.005,0,0.007,0.012,0.16,2.11,0.004,0.017,-0.005,0.019,2.28
"Shareef Abdur-Rahim","ATL, POR",2004,2684,-0.005,0,0.006,0.006,-0.007,-0.002,0.015,0.01,0,-0.09,-0.005,0.013,-0.009,0.025,-0.09
"Shareef Abdur-Rahim","POR",2005,1867,-0.003,-0.001,0.005,0.003,-0.005,0,0.012,0.005,0.2,-0.22,-0.004,0.009,-0.005,0.018,-0.02
"Shareef Abdur-Rahim","SAC",2006,1961,0.001,-0.004,0.001,0.001,-0.004,-0.001,0.005,0.012,0.25,-0.23,-0.002,0.002,-0.006,0.018,0.01
"Shareef Abdur-Rahim","SAC",2007,2015,0,-0.004,-0.008,0.003,-0.008,0.001,0.007,0.017,-1.2,0.44,-0.004,-0.005,-0.007,0.023,-0.75
"Shareef Abdur-Rahim","SAC",2008,51,-0.013,0,-0.008,-0.001,0.002,-0.001,0.03,0.01,-1.9,0.15,-0.013,-0.009,0.001,0.04,-1.76
"Shareef Abdur-Rahim","VAN",2001,3241,0.003,0.004,0.012,0.004,-0.007,-0.003,0.005,0.007,0.52,1.23,0.007,0.016,-0.01,0.012,1.75
"Sharrod Ford","PHO",2006,13,-0.002,0,-0.02,-0.013,-0.024,-0.002,0.01,0.027,-3.07,0.14,-0.001,-0.034,-0.026,0.037,-2.93
"Shaun Livingston","BRK",2014,1974,-0.004,0.003,0.005,-0.007,0.003,0.002,-0.011,-0.013,-0.59,0.28,-0.001,-0.001,0.005,-0.024,-0.31
"Shaun Livingston","CHA",2011,1261,-0.006,0.007,0.005,-0.006,0.004,-0.001,-0.013,-0.012,-1.14,0.52,0.002,-0.001,0.003,-0.025,-0.62
"Shaun Livingston","CLE, WAS",2013,1455,-0.003,0,0.004,-0.006,0.004,0,-0.016,-0.011,-0.8,-0.11,-0.003,-0.002,0.003,-0.027,-0.91
"Shaun Livingston","GSW",2015,1285,0,0.002,-0.003,-0.004,0,0,-0.011,-0.013,-0.36,0.08,0.002,-0.007,0.001,-0.024,-0.29
"Shaun Livingston","LAC",2005,814,-0.006,0.005,-0.001,-0.008,-0.001,0.005,-0.013,-0.011,-1.48,0.75,-0.001,-0.008,0.004,-0.024,-0.73
"Shaun Livingston","LAC",2006,1525,-0.012,0.008,-0.002,-0.009,0,0.003,-0.012,-0.016,-2.34,0.37,-0.004,-0.012,0.003,-0.028,-1.98
