"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Rafer Alston","MIL",2002,600,-0.009,0.003,-0.005,-0.015,0.014,0.01,-0.017,-0.021,-0.74,0.09,-0.006,-0.02,0.024,-0.038,-0.65
"Rafer Alston","TOR",2003,980,0.001,0.006,-0.003,-0.016,0.01,0.006,-0.015,-0.015,0.56,0.17,0.007,-0.019,0.016,-0.03,0.73
"Rafer Alston","TOR",2005,2717,0.006,-0.001,0.007,-0.015,0.015,0.006,-0.017,-0.017,2.34,-0.84,0.005,-0.007,0.02,-0.035,1.49
"Raja Bell","CHA, GSW",2010,180,0.006,0.001,-0.005,-0.006,0.012,-0.002,-0.011,-0.005,1.65,-0.61,0.007,-0.011,0.01,-0.016,1.04
"Raja Bell","CHA, PHO",2009,2315,0.003,-0.003,0.001,-0.007,0.007,-0.002,-0.019,-0.008,0.38,-1.36,0,-0.006,0.004,-0.027,-0.98
"Raja Bell","DAL",2003,1173,-0.014,0.005,-0.008,-0.01,-0.002,0.007,-0.008,-0.011,-3.29,0.64,-0.009,-0.018,0.006,-0.019,-2.65
"Raja Bell","PHI",2001,30,-0.033,-0.002,-0.017,-0.006,-0.009,0.003,-0.029,-0.03,-8.91,-1.8,-0.036,-0.023,-0.006,-0.059,-10.71
"Raja Bell","PHI",2002,890,-0.014,0.002,-0.006,-0.012,0,0,-0.009,-0.008,-2.98,-0.63,-0.012,-0.018,0,-0.017,-3.61
"Raja Bell","PHO",2006,2959,0.009,-0.001,0.003,-0.008,0.009,-0.001,-0.021,-0.012,1.71,-1.21,0.007,-0.005,0.008,-0.033,0.5
"Raja Bell","PHO",2007,2917,0.007,-0.002,0.003,-0.007,0.01,-0.004,-0.018,-0.011,1.66,-1.66,0.005,-0.004,0.006,-0.029,0.01
"Raja Bell","PHO",2008,2646,0.006,0,0.002,-0.007,0.009,-0.003,-0.018,-0.009,1.31,-1.19,0.006,-0.005,0.006,-0.027,0.12
"Raja Bell","UTA",2004,2020,-0.009,0.004,0.009,-0.011,0.006,0.003,-0.01,-0.005,-0.8,0.17,-0.006,-0.003,0.008,-0.015,-0.63
"Raja Bell","UTA",2005,1790,-0.004,0.001,0.003,-0.01,0.007,-0.001,-0.013,-0.005,-0.34,-0.63,-0.004,-0.008,0.006,-0.018,-0.97
"Raja Bell","UTA",2011,2097,-0.005,0,0.004,-0.007,0.005,0,-0.022,-0.01,-1.07,-0.76,-0.004,-0.003,0.004,-0.032,-1.83
"Raja Bell","UTA",2012,796,-0.001,0,-0.001,-0.009,0.004,-0.003,-0.027,-0.01,-0.95,-1.29,-0.001,-0.009,0.001,-0.037,-2.24
"Rajon Rondo","BOS",2007,1831,-0.007,0.002,0.005,-0.017,0.002,0.017,-0.005,-0.014,-0.82,0.95,-0.005,-0.012,0.018,-0.019,0.13
"Rajon Rondo","BOS",2008,2306,0.003,-0.002,0,-0.016,0.007,0.012,-0.007,-0.017,1.05,-0.31,0.001,-0.016,0.019,-0.024,0.74
"Rajon Rondo","BOS",2009,2642,0.011,-0.003,0.005,-0.015,0.008,0.012,-0.003,-0.014,2.87,-0.33,0.008,-0.01,0.019,-0.018,2.53
"Rajon Rondo","BOS",2010,2963,0.015,-0.003,0.005,-0.015,0.009,0.014,-0.006,-0.019,3.51,-0.24,0.012,-0.011,0.023,-0.025,3.27
"Rajon Rondo","BOS",2011,2527,0.013,-0.004,-0.002,-0.014,0.005,0.013,-0.006,-0.022,2.38,-0.63,0.009,-0.016,0.018,-0.028,1.74
"Rajon Rondo","BOS",2012,1957,0.013,-0.006,0.004,-0.014,0.009,0.008,-0.008,-0.018,2.98,-1.22,0.007,-0.01,0.017,-0.027,1.76
"Rajon Rondo","BOS",2013,1423,0.015,-0.003,-0.001,-0.014,0.008,0.008,-0.009,-0.014,2.99,-0.68,0.012,-0.015,0.017,-0.023,2.31
"Rajon Rondo","BOS",2014,998,0.01,-0.004,-0.001,-0.014,0.01,0.004,-0.015,-0.011,2,-1.12,0.006,-0.015,0.014,-0.026,0.88
"Rajon Rondo","BOS, DAL",2015,1793,0.001,-0.002,-0.01,-0.015,0.004,0.007,-0.008,-0.008,-0.21,-0.37,0,-0.025,0.01,-0.016,-0.58
"Ramon Sessions","CHA",2013,1652,-0.002,-0.003,0.027,-0.007,0.006,0,-0.019,-0.015,1,-1.52,-0.006,0.02,0.006,-0.034,-0.52
"Ramon Sessions","CHA, MIL",2014,2214,-0.004,-0.003,0.024,-0.011,0.008,-0.003,-0.019,-0.022,0.73,-2.35,-0.007,0.012,0.005,-0.04,-1.62
"Ramon Sessions","CLE",2011,2133,0,-0.004,0.025,-0.012,0.009,0,-0.017,-0.019,1.72,-2.11,-0.004,0.013,0.009,-0.036,-0.4
"Ramon Sessions","CLE, LAL",2012,1707,0.003,-0.004,0.016,-0.014,0.008,-0.001,-0.018,-0.016,1.45,-2,-0.001,0.002,0.007,-0.034,-0.54
"Ramon Sessions","MIL",2008,450,0.005,-0.004,0.008,-0.014,0.007,0.003,-0.021,-0.018,1.15,-1.54,0.002,-0.005,0.01,-0.038,-0.39
"Ramon Sessions","MIL",2009,2173,0.001,-0.003,0.019,-0.015,0.011,0.004,-0.012,-0.017,1.95,-1.38,-0.002,0.004,0.015,-0.029,0.57
"Ramon Sessions","MIN",2010,1732,-0.008,-0.003,0.008,-0.015,0.003,0.001,-0.011,-0.017,-0.88,-1.78,-0.011,-0.008,0.005,-0.027,-2.66
"Ramon Sessions","SAC, WAS",2015,984,-0.015,0,0.013,-0.014,0.002,-0.002,-0.019,-0.016,-2.4,-1.69,-0.016,-0.001,0,-0.035,-4.09
"Randolph Morris","ATL",2009,89,-0.02,0.006,-0.019,-0.004,-0.026,0,-0.006,0.034,-7.78,2.56,-0.013,-0.022,-0.026,0.029,-5.22
"Randolph Morris","ATL",2010,124,-0.009,0.01,-0.003,-0.005,-0.016,0.006,0.019,0.036,-2.71,3.83,0,-0.008,-0.01,0.055,1.12
"Randolph Morris","NYK",2007,44,-0.043,0.002,-0.013,0.012,-0.015,0.005,-0.019,0.009,-10.57,1.84,-0.042,-0.001,-0.011,-0.01,-8.72
"Randolph Morris","NYK",2008,181,-0.019,0,-0.012,0.002,-0.013,-0.001,0.006,0.023,-5.07,1.12,-0.019,-0.01,-0.014,0.029,-3.95
"Randy Brown","BOS",2001,1238,-0.014,0.004,-0.005,-0.015,0.003,0.01,-0.022,-0.018,-3.27,0.34,-0.009,-0.02,0.012,-0.04,-2.93
"Randy Brown","BOS",2002,6,-0.053,0.032,-0.009,0.007,0.031,-0.015,-0.036,-0.033,-6.73,1.22,-0.021,-0.003,0.017,-0.069,-5.52
"Randy Brown","PHO",2003,262,-0.024,0.012,-0.004,-0.016,-0.007,0.016,-0.027,-0.015,-6.35,2.27,-0.013,-0.021,0.01,-0.042,-4.08
"Randy Foye","DEN",2014,2485,0.006,0.002,0.004,-0.006,0.008,-0.001,-0.019,-0.013,1.22,-0.7,0.008,-0.002,0.007,-0.031,0.51
"Randy Foye","DEN",2015,837,-0.003,0.004,-0.003,-0.007,0.009,-0.001,-0.023,-0.015,-0.67,-0.59,0,-0.01,0.008,-0.038,-1.26
"Randy Foye","LAC",2011,1551,-0.005,0.003,0.008,-0.006,0.007,0.001,-0.024,-0.018,-0.71,-0.59,-0.002,0.002,0.008,-0.042,-1.3
"Randy Foye","LAC",2012,1682,0.002,0.002,-0.001,-0.006,0.009,0,-0.019,-0.016,0.4,-0.66,0.004,-0.007,0.009,-0.035,-0.26
"Randy Foye","MIN",2007,1879,-0.004,0.002,0.008,-0.015,0.007,0.001,-0.01,-0.015,0.17,-1.05,-0.002,-0.007,0.008,-0.026,-0.88
"Randy Foye","MIN",2008,1259,0.002,-0.004,0,-0.015,0.011,0.001,-0.021,-0.016,0.54,-1.9,-0.002,-0.016,0.011,-0.038,-1.35
"Randy Foye","MIN",2009,2494,0.001,-0.003,0.009,-0.007,0.009,0,-0.019,-0.014,0.95,-1.33,-0.001,0.002,0.009,-0.033,-0.38
"Randy Foye","UTA",2013,2249,0.003,0.003,0.004,-0.007,0.007,0.001,-0.025,-0.017,0.38,-0.7,0.006,-0.003,0.008,-0.042,-0.32
"Randy Foye","WAS",2010,1667,-0.007,0,0.007,-0.014,0.015,-0.003,-0.022,-0.02,0.01,-2,-0.007,-0.007,0.012,-0.042,-1.99
"Randy Holcomb","CHI",2006,11,0.019,0.002,-0.019,-0.012,0.011,-0.008,0.023,-0.001,4.62,-1.22,0.02,-0.03,0.003,0.023,3.4
"Randy Livingston","CHI",2006,22,-0.066,0.016,-0.017,-0.027,-0.019,0.01,-0.005,0.01,-14.28,2.92,-0.051,-0.044,-0.009,0.005,-11.37
"Randy Livingston","GSW",2001,7,-0.062,-0.007,-0.011,-0.008,0.03,-0.013,-0.028,-0.019,-8.13,-3.8,-0.069,-0.019,0.017,-0.047,-11.93
"Randy Livingston","LAC",2004,48,-0.037,0.009,0.007,-0.02,-0.007,0.007,-0.007,-0.008,-6.83,1.02,-0.028,-0.013,0,-0.014,-5.81
"Randy Livingston","NOH",2003,12,-0.015,-0.007,0.027,-0.007,0.016,-0.011,-0.033,-0.037,-0.55,-4.61,-0.022,0.02,0.005,-0.07,-5.16
"Randy Livingston","SEA",2002,176,-0.025,0.005,0.001,-0.013,0.017,0.01,0.002,-0.02,-1.71,0.38,-0.02,-0.012,0.027,-0.018,-1.33
"Randy Livingston","SEA",2007,26,-0.062,-0.002,-0.015,-0.014,-0.003,-0.01,-0.007,-0.023,-11.4,-3.26,-0.064,-0.028,-0.012,-0.03,-14.66
"Randy Livingston","UTA",2005,227,-0.009,0.011,0.006,-0.016,0.008,0.013,-0.022,-0.023,-1.23,1.3,0.002,-0.01,0.02,-0.045,0.07
"Rashad McCants","MIN",2006,1362,-0.004,0.001,-0.003,-0.011,0.001,0.003,-0.014,-0.011,-1.27,-0.45,-0.002,-0.013,0.004,-0.025,-1.72
"Rashad McCants","MIN",2007,554,-0.013,0.007,0.004,-0.011,0,0.009,-0.013,-0.016,-2.6,0.84,-0.007,-0.007,0.009,-0.028,-1.76
"Rashad McCants","MIN",2008,2020,0.004,-0.001,-0.004,-0.01,0.005,0.003,-0.011,-0.011,0.5,-0.8,0.002,-0.015,0.008,-0.021,-0.3
"Rashad McCants","MIN, SAC",2009,1101,-0.008,0.003,0.006,-0.008,0.007,0.006,-0.015,-0.015,-0.81,0.01,-0.005,-0.002,0.013,-0.03,-0.8
"Rashard Lewis","MIA",2013,792,-0.005,0.004,-0.01,0.008,-0.001,-0.002,-0.012,0.005,-2.08,0.89,-0.001,-0.003,-0.003,-0.007,-1.18
"Rashard Lewis","MIA",2014,971,-0.005,0.007,-0.007,-0.001,0,0.011,-0.013,-0.006,-1.8,1.99,0.002,-0.008,0.011,-0.018,0.19
"Rashard Lewis","ORL",2008,3076,0.014,-0.003,0.001,0.007,0.001,0.001,-0.007,0.001,2.07,-0.05,0.011,0.007,0.002,-0.007,2.01
"Rashard Lewis","ORL",2009,2859,0.013,-0.001,0.002,0.008,0.001,-0.001,-0.007,0.003,1.94,0.13,0.011,0.01,0,-0.005,2.07
"Rashard Lewis","ORL",2010,2369,0.008,-0.001,-0.002,0.007,-0.001,0.001,-0.012,0.001,0.56,0.28,0.007,0.005,0,-0.011,0.84
"Rashard Lewis","ORL, WAS",2011,1824,0.004,0,-0.006,0.003,-0.002,-0.001,-0.006,0.003,-0.18,0.27,0.004,-0.002,-0.003,-0.003,0.08
"Rashard Lewis","SEA",2001,2720,0.013,-0.006,-0.001,0.006,-0.004,0.001,0.002,0.005,1.54,-0.14,0.007,0.005,-0.004,0.007,1.4
"Rashard Lewis","SEA",2002,2585,0.011,-0.002,0.001,0,0.003,0.004,0.006,-0.001,2.39,0.22,0.009,0.001,0.007,0.005,2.61
"Rashard Lewis","SEA",2003,3044,0.006,-0.004,0.008,0,0,0.001,0.001,-0.002,1.43,-0.45,0.002,0.008,0.001,-0.001,0.98
"Rashard Lewis","SEA",2004,2931,0.008,-0.001,0.001,0,0.003,0.001,0,0,1.78,0.03,0.007,0.001,0.004,0,1.82
"Rashard Lewis","SEA",2005,2697,0.01,-0.001,0.004,0.003,0.003,-0.001,-0.001,-0.005,2.17,-0.37,0.01,0.006,0.001,-0.006,1.81
"Rashard Lewis","SEA",2006,2876,0.009,0,0.014,0.001,0.003,0.002,-0.004,-0.006,2.43,0.1,0.009,0.015,0.005,-0.01,2.54
"Rashard Lewis","SEA",2007,2348,0.012,-0.001,0.011,0.002,0.004,-0.001,-0.003,0,2.94,-0.25,0.011,0.013,0.003,-0.003,2.68
"Rashard Lewis","WAS",2012,729,-0.011,0.001,-0.006,0.002,-0.001,0,-0.002,-0.003,-2.34,0.07,-0.01,-0.005,-0.001,-0.005,-2.27
"Rasheed Wallace","ATL, DET, POR",2004,2390,0.008,0.005,-0.005,0.013,-0.003,-0.003,-0.005,0.006,0.52,1.17,0.014,0.008,-0.006,0.001,1.69
"Rasheed Wallace","BOS",2010,1780,0,0.008,-0.01,0.015,-0.002,0.005,-0.014,0.016,-1.5,3.19,0.008,0.005,0.003,0.002,1.69
"Rasheed Wallace","DET",2005,2687,0.004,0.002,-0.011,0.011,-0.002,-0.004,0.011,0.014,0.35,1,0.007,0,-0.006,0.025,1.35
"Rasheed Wallace","DET",2006,2780,0.009,0.005,-0.006,0.012,0.003,-0.002,-0.01,0.009,1.08,1.49,0.015,0.005,0.002,-0.001,2.56
"Rasheed Wallace","DET",2007,2419,0.005,0.006,-0.012,0.018,-0.003,-0.002,-0.007,0.018,-0.58,2.28,0.01,0.007,-0.004,0.01,1.7
"Rasheed Wallace","DET",2008,2346,0.006,0.009,-0.011,0.02,-0.001,0.001,-0.008,0.016,-0.17,3.01,0.015,0.009,0,0.007,2.84
"Rasheed Wallace","DET",2009,2123,0.006,0.004,-0.011,0.017,0,-0.002,-0.015,0.022,-0.33,2.07,0.01,0.006,-0.002,0.007,1.74
"Rasheed Wallace","NYK",2013,296,-0.001,0.011,-0.017,0.018,-0.002,0.003,-0.006,0.03,-1.63,4.15,0.01,0.001,0.001,0.024,2.52
"Rasheed Wallace","POR",2001,2940,0.012,0.002,-0.001,0.012,-0.004,-0.002,0.001,0.006,1.53,0.89,0.015,0.011,-0.005,0.007,2.42
"Rasheed Wallace","POR",2002,2963,0.011,0,-0.005,0.01,-0.001,0,-0.003,0.009,1.23,0.92,0.011,0.005,-0.002,0.007,2.14
"Rasheed Wallace","POR",2003,2684,0.011,-0.001,-0.003,0.009,-0.003,-0.003,-0.003,0.011,1.12,0.51,0.01,0.006,-0.006,0.008,1.63
"Rasho Nesterovic","IND",2009,1214,0,-0.002,-0.028,0.011,-0.009,-0.003,0.012,0.017,-2.09,0.76,-0.002,-0.016,-0.012,0.029,-1.32
"Rasho Nesterovic","MIN",2001,1233,-0.007,0.003,-0.023,0.012,-0.014,-0.004,0.015,0.019,-3.43,1.34,-0.005,-0.011,-0.018,0.034,-2.1
"Rasho Nesterovic","MIN",2002,2218,0,0,-0.026,0.015,-0.012,-0.005,0.023,0.018,-1.71,0.9,0,-0.01,-0.017,0.041,-0.81
"Rasho Nesterovic","MIN",2003,2337,0.006,-0.002,-0.022,0.016,-0.011,-0.007,0.005,0.015,-1.38,0.33,0.004,-0.006,-0.018,0.02,-1.05
"Rasho Nesterovic","SAS",2004,2353,0,0.005,-0.025,0.02,-0.011,-0.005,0.033,0.017,-1.06,1.76,0.005,-0.005,-0.016,0.05,0.69
"Rasho Nesterovic","SAS",2005,1785,-0.004,0.005,-0.027,0.018,-0.013,-0.007,0.03,0.02,-2.25,1.52,0,-0.009,-0.02,0.05,-0.73
"Rasho Nesterovic","SAS",2006,1515,-0.005,0.005,-0.026,0.015,-0.013,-0.007,0.014,0.016,-3.15,1.27,-0.001,-0.01,-0.02,0.031,-1.89
"Rasho Nesterovic","TOR",2007,1676,0,0.004,-0.023,0.017,-0.01,-0.005,0.008,0.016,-2.02,1.4,0.004,-0.006,-0.015,0.025,-0.61
"Rasho Nesterovic","TOR",2008,1486,0.002,-0.001,-0.024,0.017,-0.009,-0.008,0.023,0.018,-0.99,0.39,0,-0.007,-0.017,0.041,-0.6
"Rasho Nesterovic","TOR",2010,413,-0.004,0.001,-0.036,0.014,-0.006,-0.003,0.026,0.018,-2.1,1.28,-0.003,-0.021,-0.01,0.044,-0.82
"Rasual Butler","CHI, LAC",2011,770,-0.014,0.004,-0.005,-0.002,0.007,-0.008,-0.022,-0.015,-2.67,-1.25,-0.01,-0.006,-0.001,-0.036,-3.92
"Rasual Butler","IND",2014,378,-0.007,0.008,-0.008,-0.004,0.009,-0.004,-0.018,-0.012,-1.34,-0.1,0.001,-0.012,0.005,-0.03,-1.44
"Rasual Butler","LAC",2010,2702,0.001,0,0,0.005,0.005,-0.007,-0.021,-0.011,-0.16,-1.23,0.001,0.005,-0.002,-0.032,-1.39
"Rasual Butler","MIA",2003,1514,-0.013,0.003,-0.002,-0.003,0.007,-0.006,-0.018,-0.013,-2.16,-1.2,-0.01,-0.006,0.001,-0.031,-3.36
"Rasual Butler","MIA",2004,675,0,0.002,-0.011,-0.002,0.005,-0.005,-0.026,-0.008,-1.28,-0.87,0.002,-0.012,-0.001,-0.034,-2.15
"Rasual Butler","MIA",2005,1203,-0.007,0.002,-0.008,0.001,0.006,-0.006,-0.023,-0.006,-2.03,-0.79,-0.006,-0.007,0,-0.029,-2.82
"Rasual Butler","NOH",2008,875,-0.012,0.004,-0.006,0.002,0.009,-0.005,-0.02,-0.007,-2.05,-0.41,-0.008,-0.004,0.004,-0.027,-2.46
"Rasual Butler","NOH",2009,2614,0.001,0.002,-0.004,0.004,0.006,-0.004,-0.018,-0.009,-0.17,-0.54,0.003,0,0.002,-0.027,-0.71
"Rasual Butler","NOK",2006,1875,-0.008,0.002,-0.006,0.002,0.004,-0.006,-0.012,-0.006,-1.67,-0.65,-0.006,-0.004,-0.002,-0.018,-2.32
"Rasual Butler","NOK",2007,2223,-0.003,0.001,-0.009,0.003,0.006,-0.005,-0.018,-0.008,-1.17,-0.77,-0.003,-0.006,0.001,-0.026,-1.94
"Rasual Butler","TOR",2012,453,-0.017,0.003,-0.01,0,0.003,-0.006,-0.021,0.001,-3.91,-0.33,-0.015,-0.01,-0.003,-0.021,-4.24
"Rasual Butler","WAS",2015,1343,-0.002,0.001,-0.006,0.003,0.004,-0.005,-0.018,-0.002,-0.99,-0.56,-0.001,-0.003,-0.001,-0.02,-1.55
"Ratko Varda","DET",2002,6,0.003,0.008,0.003,-0.029,-0.028,-0.004,-0.031,0.055,-4.57,2.38,0.011,-0.026,-0.032,0.023,-2.18
"Raul Lopez","UTA",2004,1617,-0.002,0.001,0.002,-0.019,0.003,0.006,-0.021,-0.015,-0.75,-0.58,-0.001,-0.017,0.009,-0.036,-1.33
"Raul Lopez","UTA",2005,518,0.002,0.007,0.002,-0.019,0.006,0.008,-0.022,-0.016,0.16,0.39,0.009,-0.017,0.014,-0.038,0.56
"Rawle Marshall","DAL",2006,241,-0.022,0.005,0.001,0.002,-0.008,0.001,-0.01,-0.011,-4.91,0.39,-0.017,0.004,-0.006,-0.021,-4.52
"Rawle Marshall","IND",2007,361,-0.027,0.004,0.005,-0.006,-0.001,0.002,-0.018,-0.022,-5,-0.56,-0.022,0,0,-0.039,-5.56
"Ray Allen","BOS",2008,2624,0.01,-0.002,0.009,-0.005,0.008,-0.002,-0.009,-0.011,2.64,-1.31,0.007,0.004,0.006,-0.02,1.32
"Ray Allen","BOS",2009,2876,0.012,-0.002,0.011,-0.005,0.007,-0.002,-0.012,-0.011,2.83,-1.26,0.01,0.006,0.006,-0.023,1.57
"Ray Allen","BOS",2010,2819,0.009,-0.002,0.011,-0.005,0.005,-0.002,-0.019,-0.01,1.77,-1.22,0.007,0.005,0.003,-0.029,0.56
"Ray Allen","BOS",2011,2890,0.011,-0.003,0.008,-0.005,0.007,-0.001,-0.017,-0.011,2.29,-1.25,0.008,0.003,0.006,-0.028,1.04
"Ray Allen","BOS",2012,1565,0.01,-0.001,0.008,-0.005,0.005,0.001,-0.024,-0.011,1.52,-0.8,0.009,0.003,0.007,-0.035,0.72
"Ray Allen","MIA",2013,2035,0.004,0.001,0.006,-0.005,0.004,0.001,-0.014,-0.008,0.84,-0.25,0.006,0.001,0.005,-0.023,0.6
"Ray Allen","MIA",2014,1936,0.004,0,0.005,-0.005,0.005,0,-0.02,-0.007,0.55,-0.61,0.004,0,0.004,-0.027,-0.06
"Ray Allen","MIL",2001,3129,0.016,-0.002,0.015,-0.007,0.008,0.004,-0.007,-0.011,4,-0.61,0.013,0.008,0.012,-0.019,3.39
"Ray Allen","MIL",2002,2525,0.018,-0.002,0.008,-0.007,0.009,0.003,-0.005,-0.012,4.25,-0.79,0.016,0.001,0.012,-0.018,3.47
"Ray Allen","MIL, SEA",2003,2880,0.013,-0.001,0.013,-0.008,0.01,0.003,-0.006,-0.008,3.8,-0.49,0.012,0.005,0.013,-0.014,3.31
"Ray Allen","SEA",2004,2152,0.014,-0.002,0.014,-0.007,0.009,0.002,-0.006,-0.009,3.86,-0.8,0.011,0.007,0.011,-0.015,3.06
"Ray Allen","SEA",2005,3064,0.009,-0.005,0.015,-0.007,0.012,0,-0.008,-0.01,3.36,-1.44,0.004,0.009,0.012,-0.018,1.92
"Ray Allen","SEA",2006,3022,0.014,-0.003,0.012,-0.006,0.011,0.002,-0.01,-0.012,3.76,-0.93,0.011,0.006,0.013,-0.022,2.82
"Ray Allen","SEA",2007,2219,0.011,-0.003,0.015,-0.006,0.011,0.003,-0.008,-0.011,3.65,-0.83,0.008,0.01,0.014,-0.019,2.82
"Ray McCallum","SAC",2014,897,-0.013,-0.001,-0.002,-0.014,0.013,-0.002,-0.017,-0.021,-1.38,-2,-0.014,-0.016,0.011,-0.039,-3.38
"Ray McCallum","SAC",2015,1106,-0.007,-0.001,-0.004,-0.013,0.008,-0.001,-0.004,-0.019,-0.49,-1.71,-0.008,-0.017,0.008,-0.023,-2.21
"Raymond Felton","CHA",2006,2406,0.002,-0.004,0.005,-0.015,0.012,0.006,-0.008,-0.019,1.69,-1.38,-0.002,-0.01,0.018,-0.027,0.31
"Raymond Felton","CHA",2007,2832,0.004,-0.005,0.008,-0.015,0.011,0.006,-0.016,-0.021,1.68,-1.58,-0.001,-0.006,0.017,-0.037,0.11
"Raymond Felton","CHA",2008,2972,0.002,-0.005,0.013,-0.014,0.013,0.002,-0.02,-0.022,1.56,-2.15,-0.004,-0.001,0.015,-0.042,-0.58
"Raymond Felton","CHA",2009,3086,0.002,-0.002,0.008,-0.013,0.011,0.005,-0.017,-0.02,1.29,-1.14,0,-0.005,0.016,-0.037,0.15
"Raymond Felton","CHA",2010,2643,0.003,-0.001,0.002,-0.013,0.01,0.008,-0.015,-0.02,1.18,-0.71,0.002,-0.011,0.018,-0.035,0.46
"Raymond Felton","DAL",2015,157,-0.025,0.006,-0.008,-0.01,0.013,0.003,-0.023,-0.025,-4,-0.47,-0.019,-0.018,0.015,-0.049,-4.47
"Raymond Felton","DEN, NYK",2011,2737,0.01,-0.003,0.007,-0.012,0.012,0.006,-0.017,-0.02,2.6,-1.17,0.007,-0.005,0.017,-0.037,1.44
"Raymond Felton","NYK",2013,2313,0.002,-0.003,-0.002,-0.013,0.012,0.006,-0.014,-0.022,1.09,-1.3,0,-0.015,0.017,-0.036,-0.21
"Raymond Felton","NYK",2014,2017,-0.001,0.003,0.001,-0.012,0.009,0.005,-0.013,-0.019,0.45,-0.37,0.002,-0.012,0.014,-0.031,0.08
"Raymond Felton","POR",2012,1906,0.002,-0.002,0.002,-0.014,0.008,0.006,-0.019,-0.022,0.55,-1.17,0.001,-0.012,0.014,-0.042,-0.62
"Reece Gaines","HOU, MIL",2005,187,-0.029,0.002,-0.007,-0.016,0.006,0,-0.027,-0.022,-5.54,-1.37,-0.027,-0.023,0.007,-0.049,-6.91
"Reece Gaines","MIL",2006,54,-0.02,-0.004,-0.007,-0.01,0.011,-0.003,-0.033,-0.038,-3.81,-3.39,-0.024,-0.017,0.008,-0.072,-7.2
"Reece Gaines","ORL",2004,364,-0.033,0.001,-0.002,-0.014,0.007,0.001,-0.018,-0.022,-5.27,-1.43,-0.032,-0.015,0.008,-0.04,-6.71
"Reggie Bullock","LAC",2014,395,-0.011,-0.003,-0.011,-0.001,0.003,-0.003,-0.012,-0.008,-2.7,-1.35,-0.015,-0.012,-0.001,-0.021,-4.04
"Reggie Bullock","LAC, PHO",2015,288,-0.009,0.002,-0.008,0.001,0.001,-0.001,-0.031,-0.009,-3.33,-0.23,-0.007,-0.008,0.001,-0.04,-3.56
"Reggie Evans","BRK",2013,1967,-0.009,-0.002,-0.012,0.004,-0.02,0.001,0.052,0.044,-1.92,2.37,-0.011,-0.008,-0.019,0.097,0.44
"Reggie Evans","BRK, SAC",2014,899,-0.012,0.001,-0.009,0.002,-0.019,0.004,0.048,0.035,-2.39,2.53,-0.011,-0.007,-0.016,0.083,0.13
"Reggie Evans","DEN",2007,1127,-0.005,0,-0.011,0.003,-0.02,0.001,0.054,0.034,-1.12,1.97,-0.005,-0.008,-0.019,0.089,0.85
"Reggie Evans","DEN, SEA",2006,1393,-0.009,-0.003,-0.008,0.002,-0.015,-0.001,0.048,0.032,-1.3,1.16,-0.012,-0.006,-0.016,0.079,-0.14
"Reggie Evans","LAC",2012,771,-0.015,0.004,-0.017,0.001,-0.026,0.005,0.051,0.034,-4.02,3.04,-0.011,-0.016,-0.021,0.085,-0.98
"Reggie Evans","PHI",2008,1879,-0.011,-0.003,-0.011,0.002,-0.015,0.006,0.044,0.026,-2.1,1.81,-0.014,-0.009,-0.009,0.07,-0.29
"Reggie Evans","PHI",2009,1137,-0.019,0.004,-0.004,0.001,-0.016,0.003,0.046,0.028,-2.91,2.39,-0.015,-0.003,-0.014,0.074,-0.52
"Reggie Evans","SAC",2015,708,-0.016,0,-0.007,0.003,-0.017,-0.002,0.05,0.037,-2.58,1.82,-0.016,-0.004,-0.019,0.087,-0.76
"Reggie Evans","SEA",2003,1365,-0.011,-0.002,-0.009,0.001,-0.014,-0.001,0.045,0.027,-1.65,1.05,-0.013,-0.008,-0.015,0.072,-0.6
"Reggie Evans","SEA",2004,1280,-0.018,0.001,-0.01,0.001,-0.017,0.006,0.047,0.025,-3.12,2.15,-0.017,-0.009,-0.011,0.071,-0.97
"Reggie Evans","SEA",2005,1881,-0.007,-0.004,-0.01,0.003,-0.017,0,0.058,0.035,-0.87,1.4,-0.011,-0.007,-0.017,0.094,0.53
"Reggie Evans","TOR",2010,311,-0.014,0.003,-0.01,0.002,-0.016,0.005,0.032,0.029,-3.24,2.63,-0.012,-0.007,-0.011,0.061,-0.6
"Reggie Evans","TOR",2011,798,-0.012,-0.002,-0.011,0.003,-0.016,0.001,0.061,0.042,-1.51,2.24,-0.014,-0.008,-0.015,0.104,0.73
"Reggie Jackson","DET, OKC",2015,1933,0.002,-0.004,0.004,-0.014,0.014,-0.001,-0.012,-0.013,1.71,-1.96,-0.002,-0.011,0.013,-0.026,-0.25
"Reggie Jackson","OKC",2012,501,-0.019,0.001,-0.001,-0.015,0.007,0.009,-0.009,-0.025,-2.61,-0.66,-0.018,-0.017,0.016,-0.034,-3.27
"Reggie Jackson","OKC",2013,993,-0.008,0.002,-0.001,-0.014,0.01,0,-0.014,-0.013,-0.75,-1,-0.006,-0.015,0.01,-0.027,-1.75
"Reggie Jackson","OKC",2014,2277,0.001,-0.004,0.003,-0.014,0.009,0.003,-0.015,-0.017,0.71,-1.6,-0.003,-0.011,0.012,-0.032,-0.89
