"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Jannero Pargo","ATL, CHA, WAS",2013,507,0.004,-0.002,-0.004,-0.003,0,0.002,-0.008,0.003,0.09,-0.4,0.001,-0.006,0.002,-0.005,-0.37
"Jannero Pargo","CHA",2014,242,0.002,-0.003,-0.002,-0.001,0,0.002,-0.004,0.001,-0.08,-0.59,-0.002,-0.003,0.002,-0.004,-0.7
"Jannero Pargo","CHI",2005,453,-0.002,0.002,0.001,-0.003,0,0,-0.005,-0.005,-0.6,-0.01,0.001,-0.002,0,-0.01,-0.58
"Jannero Pargo","CHI",2006,646,-0.005,0.006,0,0,0.002,-0.001,-0.013,-0.001,-1.38,0.82,0.002,0,0.001,-0.014,-0.42
"Jannero Pargo","CHI",2010,829,-0.003,-0.005,0.003,-0.005,0.004,0,-0.011,-0.002,-0.17,-1.16,-0.009,-0.003,0.004,-0.013,-1.43
"Jannero Pargo","CHI, LAL, TOR",2004,479,0,0,0.001,-0.004,0.003,0.001,-0.005,-0.002,0.21,-0.35,0,-0.004,0.004,-0.007,-0.22
"Jannero Pargo","CHO",2015,73,0,-0.001,-0.001,0,0,0,-0.003,0,-0.08,-0.3,-0.001,0,0.001,-0.003,-0.38
"Jannero Pargo","LAL",2003,342,0,-0.003,0,-0.004,0.002,0.001,-0.003,0,0.04,-0.45,-0.004,-0.004,0.003,-0.003,-0.47
"Jannero Pargo","NOH",2008,1497,-0.011,0.009,-0.007,-0.004,0.012,0.003,-0.019,0.005,-1.54,1.69,0,-0.01,0.015,-0.014,0.29
"Jannero Pargo","NOK",2007,1710,-0.018,0.009,-0.01,-0.006,0.009,0.002,-0.03,-0.002,-3.75,1.19,-0.007,-0.015,0.012,-0.032,-2.23
"Jared Cunningham","ATL, SAC",2014,80,-0.001,0,0.002,-0.001,0,0,-0.002,0,-0.26,-0.1,-0.001,0.001,0,-0.002,-0.35
"Jared Cunningham","DAL",2013,26,0,0,0.001,0,0,0,-0.001,0,-0.08,-0.02,0,0.001,0,-0.001,-0.09
"Jared Cunningham","LAC",2015,89,0,0,0.001,-0.001,0,0.001,-0.002,0,-0.25,0.06,0,0,0.001,-0.002,-0.16
"Jared Dudley","CHA",2008,1384,-0.005,0.004,-0.002,-0.004,0.006,-0.004,0.011,-0.008,0.87,0.16,0,-0.006,0.002,0.003,0.84
"Jared Dudley","CHA, PHO",2009,1155,-0.001,0.003,-0.002,-0.002,0.004,0,0.005,-0.006,0.89,0.37,0.002,-0.005,0.003,-0.001,1.09
"Jared Dudley","LAC",2014,1729,-0.006,0.011,-0.003,0.001,0.003,0.003,-0.014,-0.009,-0.72,1.59,0.007,-0.002,0.006,-0.024,0.9
"Jared Dudley","MIL",2015,1543,0.003,0.006,-0.004,0.003,-0.001,0.005,-0.009,-0.007,0.52,1.4,0.009,-0.001,0.004,-0.017,1.82
"Jared Dudley","PHO",2010,1991,0.006,-0.001,-0.008,-0.003,0.006,0,0.002,-0.013,1.77,-0.47,0.004,-0.01,0.006,-0.013,0.93
"Jared Dudley","PHO",2011,2140,-0.001,0.002,-0.001,-0.006,0.005,0.002,-0.003,0.002,0.15,0.41,0.001,-0.008,0.007,-0.002,0.41
"Jared Dudley","PHO",2012,2020,-0.007,0.007,-0.001,-0.002,0.005,-0.001,-0.006,0.003,-0.54,1.12,0.001,-0.003,0.004,-0.002,0.55
"Jared Dudley","PHO",2013,2170,-0.011,0.006,0.003,-0.004,0.005,0,-0.012,-0.007,-1.22,0.37,-0.004,-0.002,0.005,-0.02,-0.85
"Jared Jeffries","HOU, NYK",2010,1794,-0.002,0.004,-0.01,0.014,-0.001,0.01,0.026,0.003,0.23,2.23,0.002,0.005,0.01,0.029,2.42
"Jared Jeffries","HOU, NYK",2011,601,-0.002,0.003,-0.002,0.005,0.001,0.004,0.007,0,-0.19,1.02,0.001,0.003,0.004,0.006,0.86
"Jared Jeffries","NYK",2007,1307,0.001,-0.003,-0.007,0.006,0,0.002,0.004,0.004,0.12,0.17,-0.003,0,0.003,0.009,0.19
"Jared Jeffries","NYK",2008,1325,-0.001,-0.003,-0.003,0.004,-0.001,0.003,0.019,0.011,0.49,0.38,-0.005,0.001,0.002,0.031,0.73
"Jared Jeffries","NYK",2009,1310,-0.003,0.003,-0.011,0.006,-0.002,0.004,0.019,0.004,-0.41,1.38,0,-0.004,0.003,0.024,0.98
"Jared Jeffries","NYK",2012,729,-0.005,0.007,0.003,0.004,0.002,0.004,0.01,0.001,0.26,1.76,0.003,0.007,0.006,0.011,2.02
"Jared Jeffries","POR",2013,350,-0.004,0.005,0,0.001,0.001,0.001,0.005,0.002,-0.36,1,0.002,0.001,0.002,0.007,0.7
"Jared Jeffries","WAS",2003,292,-0.003,0.001,0.001,0.001,-0.002,0,0.006,0.003,-0.3,0.46,-0.001,0.002,-0.002,0.009,0.19
"Jared Jeffries","WAS",2004,1913,-0.009,0.002,-0.002,0.007,-0.009,0.008,0.031,0.013,-0.88,2.58,-0.006,0.004,-0.001,0.046,1.78
"Jared Jeffries","WAS",2005,2007,-0.007,0.001,-0.004,0.009,-0.006,0.008,0.011,0.006,-1.32,1.92,-0.005,0.005,0.003,0.018,0.69
"Jared Jeffries","WAS",2006,1951,-0.001,-0.007,-0.007,0.008,-0.002,0.008,0.013,0.005,-0.52,0.09,-0.009,0.002,0.006,0.018,-0.52
"Jared Reiner","CHI",2005,132,-0.001,0,-0.002,-0.001,0,0,0.004,0,-0.21,-0.17,-0.001,-0.003,-0.001,0.004,-0.38
"Jared Reiner","MIL",2007,244,-0.001,-0.003,-0.004,-0.002,-0.003,0,-0.003,0,-0.74,-0.66,-0.004,-0.006,-0.003,-0.003,-1.37
"Jared Sullinger","BOS",2013,892,-0.003,0.003,-0.003,-0.004,-0.003,-0.001,0.019,0.013,0.3,0.76,0,-0.007,-0.004,0.035,1
"Jared Sullinger","BOS",2014,2041,-0.005,0.009,-0.01,-0.004,-0.004,-0.002,0.046,0.026,1.03,2.14,0.005,-0.013,-0.007,0.076,3.02
"Jared Sullinger","BOS",2015,1462,0.007,0.004,-0.009,0.007,-0.004,-0.001,0.021,0.012,1.8,1.24,0.01,-0.002,-0.005,0.034,2.8
"Jaren Jackson","ORL",2002,144,0.001,-0.003,0.001,-0.001,0,-0.001,-0.003,-0.001,0.19,-0.68,-0.002,0,-0.002,-0.004,-0.55
"Jaren Jackson","SAS",2001,114,0.001,-0.002,0.001,-0.001,0,-0.001,-0.002,-0.001,0.15,-0.51,-0.002,0,-0.001,-0.003,-0.41
"Jarnell Stokes","MEM",2015,111,0,0,-0.001,0,-0.002,0,0,0.002,-0.45,0.22,0,-0.001,-0.002,0.002,-0.18
"Jarrett Jack","BRK",2015,2039,-0.009,0.008,-0.001,0.003,0.003,-0.004,-0.023,-0.005,-1.93,1.24,0.001,0.002,-0.002,-0.03,-0.57
"Jarrett Jack","CLE",2014,2252,-0.01,0.01,-0.003,0.004,0.006,-0.006,-0.026,-0.013,-2.09,0.7,0.002,0.001,-0.001,-0.042,-1.27
"Jarrett Jack","GSW",2013,2349,-0.014,0.012,-0.005,-0.002,0.007,-0.007,-0.032,-0.016,-2.95,0.66,0,-0.006,0,-0.05,-2.08
"Jarrett Jack","IND",2009,2716,-0.014,0.006,0.001,-0.007,0.002,-0.004,-0.017,-0.008,-2.56,-0.26,-0.006,-0.006,-0.003,-0.026,-2.71
"Jarrett Jack","NOH",2012,1530,-0.016,0.009,-0.002,-0.008,0.003,-0.003,-0.012,-0.005,-2.8,0.64,-0.005,-0.01,-0.001,-0.018,-1.94
"Jarrett Jack","NOH, TOR",2011,1722,-0.014,0.01,0.004,-0.011,0.007,-0.005,-0.005,-0.004,-1.37,0.16,-0.003,-0.007,0.002,-0.01,-1.18
"Jarrett Jack","POR",2006,1599,-0.011,0.002,0.002,-0.008,0.005,-0.001,-0.033,-0.01,-2.35,-0.74,-0.008,-0.006,0.004,-0.045,-3
"Jarrett Jack","POR",2007,2651,-0.016,0.005,0.004,-0.004,0.001,0.001,-0.023,-0.022,-2.93,-0.31,-0.01,-0.001,0.002,-0.048,-3.09
"Jarrett Jack","POR",2008,2229,-0.011,0.005,0.006,-0.005,-0.003,-0.002,-0.02,-0.016,-2.43,-0.6,-0.005,0,-0.005,-0.038,-2.95
"Jarrett Jack","TOR",2010,2243,-0.014,0.009,0.008,-0.015,0.004,-0.003,-0.011,-0.006,-1.62,-0.17,-0.003,-0.008,0,-0.018,-1.77
"Jarron Collins","LAC, POR",2011,181,-0.003,-0.001,-0.003,0.003,0,0,0.001,0.005,-0.57,0.38,-0.003,0,0,0.007,-0.12
"Jarron Collins","PHO",2010,261,-0.003,-0.001,-0.004,0.002,0,-0.001,0.003,0.006,-0.69,0.19,-0.004,-0.002,-0.001,0.01,-0.43
"Jarron Collins","UTA",2002,1440,-0.016,-0.012,-0.024,0.02,-0.013,0.012,0.01,0.012,-4.54,0.9,-0.028,-0.003,0,0.023,-3.22
"Jarron Collins","UTA",2003,421,-0.004,-0.001,-0.003,0.002,-0.003,0.002,0.004,0.006,-0.77,0.38,-0.005,-0.001,0,0.01,-0.32
"Jarron Collins","UTA",2004,1732,-0.012,0,-0.003,-0.004,-0.01,0.002,0.025,0.027,-2.24,1.01,-0.011,-0.006,-0.007,0.056,-1.06
"Jarron Collins","UTA",2005,961,-0.008,0.004,-0.001,0,-0.003,0.002,0.011,0.016,-1.08,1.38,-0.003,-0.001,-0.001,0.03,0.41
"Jarron Collins","UTA",2006,1730,-0.017,0.002,-0.006,0.008,-0.005,0.008,0.024,0.029,-2.01,2.59,-0.014,0.002,0.003,0.057,0.8
"Jarron Collins","UTA",2007,913,-0.011,0.003,-0.005,0.004,-0.003,0.004,0.009,0.022,-1.62,1.85,-0.007,-0.001,0.002,0.033,0.42
"Jarron Collins","UTA",2008,702,-0.007,0.001,-0.003,-0.003,-0.003,0.003,0.01,0.015,-1.24,0.6,-0.005,-0.006,0,0.027,-0.53
"Jarron Collins","UTA",2009,201,-0.001,-0.001,-0.002,0.001,0,0.001,0.003,0.005,-0.28,0.12,-0.002,-0.001,0,0.008,-0.14
"Jarvis Hayes","DET",2008,1287,-0.007,0.001,-0.003,-0.005,0.002,-0.001,-0.008,-0.008,-1.78,-0.29,-0.006,-0.008,0.001,-0.017,-1.99
"Jarvis Hayes","NJN",2009,1832,-0.007,0.005,-0.009,-0.008,0.002,-0.001,-0.02,-0.008,-2.62,0.43,-0.002,-0.016,0,-0.03,-2.02
"Jarvis Hayes","NJN",2010,1033,-0.007,0.005,-0.003,-0.004,0.003,-0.002,-0.009,-0.008,-1.21,0.65,-0.001,-0.008,0.001,-0.019,-0.47
"Jarvis Hayes","WAS",2004,2044,0,-0.004,-0.009,0.003,0.005,0,-0.008,-0.001,-0.12,-0.35,-0.005,-0.005,0.004,-0.01,-0.62
"Jarvis Hayes","WAS",2005,1560,-0.003,-0.002,-0.007,0,0.005,0.001,-0.011,-0.002,-0.66,-0.4,-0.006,-0.007,0.005,-0.013,-1.13
"Jarvis Hayes","WAS",2006,516,-0.003,-0.002,-0.001,0,0.002,-0.001,-0.002,-0.002,-0.52,-0.57,-0.005,-0.001,0.001,-0.005,-1.1
"Jarvis Hayes","WAS",2007,1626,-0.01,-0.004,-0.004,-0.007,0.007,-0.003,-0.012,-0.005,-2,-1.92,-0.014,-0.011,0.003,-0.018,-3.92
"Jarvis Varnado","BOS, MIA",2013,58,0,0,-0.001,-0.001,0,-0.001,0,0.001,-0.15,-0.02,0,-0.001,-0.001,0.001,-0.16
"Jarvis Varnado","CHI, PHI",2014,339,-0.002,0.003,-0.004,-0.005,-0.001,-0.005,-0.004,0.003,-1.05,-0.12,0.002,-0.008,-0.007,0,-1.08
"Jason Caffey","MIL",2001,1460,-0.025,-0.001,-0.011,0.011,-0.009,-0.008,0.005,0.01,-5.45,-0.87,-0.024,0.001,-0.017,0.016,-5.89
"Jason Caffey","MIL",2002,283,-0.004,0.001,-0.002,0.002,-0.002,-0.001,0.001,0.002,-0.95,0.03,-0.003,0,-0.003,0.002,-0.84
"Jason Caffey","MIL",2003,894,-0.008,0.004,-0.006,0.006,-0.007,-0.005,0.001,0,-2.54,0.46,-0.002,0.001,-0.012,0,-1.85
"Jason Collier","ATL",2004,545,-0.004,-0.006,-0.003,0.005,-0.002,-0.001,0.006,0.006,-0.59,-0.74,-0.01,0.002,-0.003,0.012,-1.35
"Jason Collier","ATL",2005,942,-0.005,-0.006,-0.005,0.009,-0.004,-0.001,0.01,0.003,-1.05,-0.83,-0.011,0.005,-0.005,0.013,-1.88
"Jason Collier","HOU",2001,222,-0.004,-0.002,-0.003,-0.002,-0.001,0,0.003,-0.001,-0.87,-0.57,-0.007,-0.004,-0.001,0.001,-1.39
"Jason Collier","HOU",2002,365,-0.009,-0.004,-0.003,-0.003,-0.001,0,0.004,0.001,-1.69,-1.04,-0.013,-0.006,-0.002,0.005,-2.62
"Jason Collier","HOU",2003,104,-0.001,-0.001,0,0,0,0,0.001,0.001,-0.04,-0.17,-0.002,0,-0.001,0.003,-0.22
"Jason Collins","ATL",2010,115,-0.001,0,-0.001,0.001,-0.001,0,-0.001,0.002,-0.37,0.09,-0.001,-0.001,-0.001,0.001,-0.24
"Jason Collins","ATL",2011,593,0,0.004,-0.004,0.003,-0.004,-0.001,-0.004,0.009,-1.08,0.92,0.004,-0.001,-0.005,0.006,-0.04
"Jason Collins","ATL",2012,308,0,0.002,-0.002,0.002,-0.001,0.001,-0.001,0.006,-0.44,0.59,0.002,0.001,0,0.005,0.21
"Jason Collins","BOS, WAS",2013,384,-0.002,0,-0.003,0.002,-0.001,0,-0.001,0.009,-0.75,0.47,-0.002,-0.001,-0.001,0.009,-0.2
"Jason Collins","BRK",2014,172,-0.001,0,-0.001,0,0,0.001,-0.001,0.004,-0.41,0.23,-0.001,-0.001,0.001,0.003,-0.14
"Jason Collins","MEM, NJN",2008,1172,-0.007,0,-0.013,0.007,-0.005,0.003,-0.003,0.023,-2.95,1.43,-0.007,-0.005,-0.002,0.023,-1.22
"Jason Collins","MIN",2009,422,-0.006,-0.001,-0.004,0.001,-0.002,0,-0.001,0.009,-1.49,0.18,-0.007,-0.002,-0.002,0.01,-1.17
"Jason Collins","NJN",2002,1407,-0.009,0.003,0.004,0.013,-0.004,0.009,0.019,0.024,-0.5,3.32,-0.005,0.016,0.006,0.046,2.93
"Jason Collins","NJN",2003,1900,-0.004,0.003,-0.002,0.023,-0.013,0.012,0.015,0.028,-1.07,4.23,-0.001,0.021,0.001,0.046,3.34
"Jason Collins","NJN",2004,2220,-0.002,0.007,-0.007,0.018,-0.01,0.012,0.014,0.045,-1.45,5.46,0.005,0.011,0.002,0.065,4.29
"Jason Collins","NJN",2005,2542,0.008,0.001,-0.014,0.024,-0.014,0.009,0.007,0.039,-1.06,4.29,0.007,0.011,-0.004,0.051,3.42
"Jason Collins","NJN",2006,1895,0.005,0.002,-0.016,0.02,-0.004,0.012,0.005,0.039,-1.01,4.4,0.006,0.005,0.009,0.048,3.58
"Jason Collins","NJN",2007,1844,0,0.002,-0.019,0.014,-0.011,0.01,-0.002,0.024,-3.01,2.97,0.002,-0.004,0,0.025,0.3
"Jason Hart","CHA",2005,1887,-0.005,0.011,0,-0.009,0.005,0.005,-0.042,-0.02,-2.55,1.75,0.008,-0.009,0.011,-0.065,-0.58
"Jason Hart","DEN, LAC",2009,348,-0.004,0.001,0.001,-0.007,0.001,0.001,-0.006,0,-0.8,-0.08,-0.002,-0.006,0.001,-0.006,-0.82
"Jason Hart","LAC, SAC",2007,846,-0.011,0.001,-0.002,-0.009,0.003,0.003,-0.012,-0.009,-2.07,-0.18,-0.009,-0.011,0.006,-0.022,-2.1
"Jason Hart","MIL",2001,10,0,0,0,0,0,0,0,0,-0.04,-0.03,0,0,0,0,-0.06
"Jason Hart","MIN, NOH",2010,22,-0.001,0,0,0,0,0,0,0,-0.09,-0.01,-0.001,0,0,0,-0.09
"Jason Hart","SAC",2006,818,-0.006,0.002,-0.002,-0.006,0.003,0.004,-0.012,-0.009,-1.3,0.33,-0.003,-0.007,0.008,-0.023,-0.88
"Jason Hart","SAS",2002,92,-0.001,-0.001,0,-0.001,-0.001,-0.001,-0.002,0,-0.3,-0.29,-0.002,-0.001,-0.002,-0.002,-0.57
"Jason Hart","SAS",2004,660,-0.001,0.004,-0.001,-0.002,0.002,0.002,-0.012,-0.006,-0.58,0.59,0.003,-0.003,0.004,-0.018,0.05
"Jason Hart","UTA",2008,606,-0.002,-0.003,0,-0.006,0.001,0.002,-0.005,-0.003,-0.4,-0.68,-0.005,-0.006,0.004,-0.009,-1.12
"Jason Kapono","CHA",2005,1491,-0.008,0.009,-0.01,-0.014,0.002,-0.004,-0.02,-0.001,-2.26,0.12,0.003,-0.023,-0.003,-0.021,-2
"Jason Kapono","CLE",2004,427,-0.002,0.003,-0.003,-0.004,0.001,-0.001,-0.005,-0.001,-0.47,0.22,0.002,-0.006,0,-0.006,-0.23
"Jason Kapono","LAL",2012,269,-0.003,0.002,0,0,0.002,-0.001,0.001,-0.004,-0.16,0.14,-0.001,0,0,-0.004,-0.01
"Jason Kapono","MIA",2006,665,-0.003,0.002,-0.004,-0.002,0.002,-0.001,-0.007,-0.004,-0.66,-0.06,0,-0.005,0.001,-0.012,-0.7
"Jason Kapono","MIA",2007,1767,-0.002,0.004,-0.012,-0.002,0.003,0.001,-0.022,-0.008,-1.5,0.14,0.001,-0.012,0.005,-0.032,-1.32
"Jason Kapono","PHI",2010,976,-0.004,-0.001,-0.001,-0.005,0.003,-0.001,-0.005,-0.006,-0.38,-0.86,-0.005,-0.007,0.002,-0.011,-1.31
"Jason Kapono","PHI",2011,112,0,0,0,-0.001,0,0,-0.001,-0.001,-0.01,-0.15,-0.001,-0.001,0,-0.002,-0.18
"Jason Kapono","TOR",2008,1530,0,0.007,-0.006,-0.001,0.005,0.001,-0.008,-0.01,-0.03,0.51,0.007,-0.006,0.006,-0.02,0.39
"Jason Kapono","TOR",2009,1831,-0.006,0.007,-0.007,-0.007,0.007,-0.001,-0.024,-0.01,-1.32,0.45,0.002,-0.014,0.005,-0.035,-0.84
"Jason Kidd","DAL",2009,2886,0.009,0.003,0.013,-0.007,0.004,0.006,-0.002,-0.001,2.55,0.95,0.011,0.004,0.011,-0.003,3.12
"Jason Kidd","DAL",2010,2881,0.007,0.004,0.003,-0.001,0.009,0.001,-0.015,-0.001,1.7,1.02,0.01,0.002,0.009,-0.016,2.44
"Jason Kidd","DAL",2011,2653,0.006,0.002,0.003,-0.005,0.012,0.001,-0.026,-0.005,1.1,-0.04,0.007,-0.002,0.014,-0.032,0.79
"Jason Kidd","DAL",2012,1379,0.002,-0.004,0,-0.001,0.006,0.002,-0.01,-0.002,0.59,-0.53,-0.003,-0.001,0.008,-0.013,-0.14
"Jason Kidd","DAL, NJN",2008,2906,0.014,0.012,0.019,-0.009,0.006,0.002,-0.005,-0.003,4.48,2.21,0.025,0.008,0.008,-0.009,6.17
"Jason Kidd","NJN",2002,3056,-0.007,0.01,0.025,-0.023,0.008,0.008,0.004,-0.014,1.62,0.72,0.004,-0.001,0.016,-0.012,2.05
"Jason Kidd","NJN",2003,2989,-0.002,0.01,0.025,-0.023,0.018,0.008,0.013,-0.021,3.96,0.53,0.009,0,0.026,-0.011,3.94
"Jason Kidd","NJN",2004,2450,0.01,-0.001,0.017,-0.011,0.017,0.01,-0.001,-0.025,4.83,-0.29,0.008,0.004,0.027,-0.029,3.86
"Jason Kidd","NJN",2005,2435,0.013,0.004,0.017,-0.02,0.015,0.016,-0.01,-0.017,4.72,0.94,0.016,-0.005,0.032,-0.029,5.05
"Jason Kidd","NJN",2006,2975,0.025,0.005,0.016,-0.025,0.005,0.005,-0.012,-0.007,5.68,0.68,0.028,-0.01,0.01,-0.02,5.64
"Jason Kidd","NJN",2007,2933,0.016,0.014,0.016,-0.017,0.007,0.001,-0.003,0,4.62,1.96,0.028,-0.003,0.007,-0.003,6.03
"Jason Kidd","NYK",2013,2043,-0.006,-0.004,0.002,-0.003,0.006,0.01,-0.003,-0.007,-0.57,-0.12,-0.01,-0.002,0.016,-0.011,-0.78
"Jason Kidd","PHO",2001,3065,-0.015,0.007,0.024,-0.024,0.006,0.007,0.006,-0.014,0.06,-0.35,-0.006,-0.003,0.013,-0.009,-0.47
"Jason Maxiell","CHO",2015,698,-0.003,-0.001,-0.009,0.006,-0.002,-0.003,0.007,-0.003,-0.7,-0.35,-0.003,-0.002,-0.005,0.003,-1.05
"Jason Maxiell","DET",2006,159,0,0,-0.002,0,0,0,0.003,0.001,-0.09,-0.11,0,-0.002,0,0.003,-0.21
"Jason Maxiell","DET",2007,943,-0.001,0.003,-0.007,-0.002,-0.002,-0.001,0.016,0.005,-0.43,0.07,0.002,-0.009,-0.003,0.022,-0.39
"Jason Maxiell","DET",2008,1768,-0.008,0.003,-0.006,0,-0.009,-0.004,0.032,0.001,-1.67,-0.42,-0.004,-0.006,-0.013,0.033,-2.06
"Jason Maxiell","DET",2009,1408,-0.01,-0.004,-0.002,-0.002,-0.006,-0.001,0.032,0.006,-1.27,-0.78,-0.014,-0.004,-0.007,0.038,-2.06
"Jason Maxiell","DET",2010,1550,-0.01,-0.01,-0.002,0.006,-0.008,-0.001,0.028,0.006,-1.39,-1.5,-0.02,0.003,-0.009,0.034,-2.94
"Jason Maxiell","DET",2011,930,-0.001,-0.001,-0.004,0.007,-0.005,-0.001,0.012,0.011,-0.41,0.41,-0.002,0.002,-0.005,0.024,-0.01
"Jason Maxiell","DET",2012,1466,0.005,0.004,-0.002,0.011,-0.01,-0.001,0.003,0.002,-0.27,0.97,0.009,0.009,-0.01,0.006,0.67
"Jason Maxiell","DET",2013,1789,0.006,0.005,-0.011,0.018,-0.005,0.001,0.019,0.009,0.89,1.74,0.01,0.008,-0.004,0.029,2.48
"Jason Maxiell","ORL",2014,488,-0.001,-0.001,-0.003,0.004,-0.002,0,0.003,-0.001,-0.36,-0.08,-0.002,0.001,-0.002,0.002,-0.44
"Jason Richardson","CHA",2008,3149,0,-0.007,-0.002,-0.002,0.003,0.005,-0.008,-0.012,0.35,-0.67,-0.008,-0.004,0.008,-0.022,-0.54
"Jason Richardson","CHA, PHO",2009,2410,0.002,-0.008,0.002,0.003,0.006,-0.002,0.003,-0.01,1.85,-1.36,-0.007,0.004,0.004,-0.008,0.08
"Jason Richardson","GSW",2002,2629,0.007,-0.007,0.003,-0.003,0.005,-0.004,0.002,-0.023,2.01,-3.16,-0.003,0,0,-0.024,-1.67
"Jason Richardson","GSW",2003,2698,0.009,-0.007,0.001,-0.002,0.006,-0.002,0.002,-0.018,1.83,-2.08,-0.001,-0.002,0.003,-0.018,-0.7
"Jason Richardson","GSW",2004,2936,0.01,-0.006,-0.009,-0.002,0.004,-0.001,0.009,-0.013,1.94,-1.57,0.002,-0.01,0.003,-0.006,-0.06
"Jason Richardson","GSW",2005,2724,0.021,-0.001,0.002,-0.011,0.005,0.001,0.003,-0.015,3.81,-1.11,0.017,-0.009,0.006,-0.014,2.09
"Jason Richardson","GSW",2006,2877,0.015,-0.003,-0.011,-0.007,0.005,0.004,0.008,-0.013,2.9,-0.97,0.009,-0.017,0.01,-0.007,1.42
"Jason Richardson","GSW",2007,1675,0.009,0.001,0.001,-0.005,0.001,0.003,-0.005,-0.013,1.36,-0.03,0.008,-0.005,0.005,-0.019,1.05
"Jason Richardson","ORL",2012,1591,0.003,-0.005,-0.008,-0.006,0.006,0.003,-0.013,-0.005,0.61,-1.14,-0.003,-0.013,0.01,-0.018,-0.77
"Jason Richardson","ORL, PHO",2011,2715,0.004,0.001,-0.005,-0.007,0.005,0.003,0.003,-0.01,1.1,-0.71,0.003,-0.011,0.008,-0.008,0.08
"Jason Richardson","PHI",2013,936,0.001,-0.004,-0.002,-0.008,0.003,0.003,-0.004,-0.002,0.52,-1.08,-0.003,-0.01,0.007,-0.006,-0.73
"Jason Richardson","PHI",2015,342,0.001,0,-0.002,0.003,0.002,0.001,-0.003,0.001,0.17,0.34,0.001,0,0.003,-0.002,0.48
"Jason Richardson","PHO",2010,2485,0,-0.01,-0.003,-0.001,0.006,0.001,-0.002,-0.01,0.77,-2.01,-0.011,-0.004,0.007,-0.013,-1.57
"Jason Smith","NOH",2011,1102,0.001,-0.002,-0.008,0.007,-0.004,0,0.008,0.001,-0.56,-0.09,-0.001,0,-0.004,0.009,-0.67
"Jason Smith","NOH",2012,947,-0.001,0.002,-0.004,0.004,-0.003,-0.002,0.002,0.004,-1.02,0.19,0,0,-0.005,0.006,-0.78
"Jason Smith","NOH",2013,876,-0.001,0,-0.004,0.004,-0.002,-0.003,0,0.006,-0.81,-0.18,-0.002,0,-0.006,0.006,-0.98
"Jason Smith","NOP",2014,830,-0.005,-0.004,-0.006,0.004,-0.002,-0.005,0.003,0.004,-1.1,-0.95,-0.008,-0.002,-0.008,0.007,-2.04
"Jason Smith","NYK",2015,1551,-0.009,-0.011,-0.011,0.009,0,-0.01,0.009,0.006,-1.69,-2.32,-0.021,-0.001,-0.011,0.016,-4.06
"Jason Smith","PHI",2008,1107,-0.008,0,-0.01,0.006,-0.004,0.001,0.025,0.011,-0.98,0.13,-0.007,-0.004,-0.003,0.038,-0.82
"Jason Smith","PHI",2010,658,-0.001,-0.002,-0.005,0.003,-0.004,0.001,0.008,0.002,-0.59,-0.06,-0.004,-0.002,-0.003,0.01,-0.64
"Jason Terry","ATL",2001,3089,0.016,-0.003,0.009,-0.005,0.011,0.003,-0.023,-0.027,3.48,-0.86,0.01,0.003,0.015,-0.053,2.05
"Jason Terry","ATL",2002,2967,0.015,-0.004,0.007,-0.012,0.012,0.003,-0.027,-0.021,2.98,-1.36,0.008,-0.006,0.015,-0.051,1.09
"Jason Terry","ATL",2003,3081,0.023,-0.018,0.006,-0.011,0.007,0.002,-0.021,-0.018,4.12,-3.29,0,-0.006,0.009,-0.042,0.08
"Jason Terry","ATL",2004,3018,0.02,-0.009,0.006,-0.016,0.007,0.001,-0.032,-0.02,2.78,-2.64,0.007,-0.011,0.008,-0.055,-0.44
"Jason Terry","BOS",2013,2124,-0.007,0.006,0.009,-0.005,0.006,0,-0.022,-0.022,-0.3,0.1,0,0.003,0.006,-0.047,-0.32
"Jason Terry","BRK",2014,570,0,0.005,-0.001,-0.002,0.001,0,-0.001,-0.002,0.32,0.57,0.005,-0.002,0.002,-0.003,0.84
"Jason Terry","DAL",2005,2401,0.014,-0.007,0.008,-0.011,0.009,-0.002,-0.016,-0.011,3.44,-2.14,0.004,-0.004,0.006,-0.029,0.67
"Jason Terry","DAL",2006,2798,0.017,-0.004,0.004,0.002,0.011,-0.003,-0.01,0.002,4.62,-0.32,0.01,0.005,0.008,-0.007,3.64
"Jason Terry","DAL",2007,2846,0.015,0.004,0.008,-0.002,0.015,-0.001,-0.012,-0.007,4.77,0.91,0.017,0.004,0.014,-0.021,5.06
"Jason Terry","DAL",2008,2579,0.002,0.011,0.008,-0.005,0.013,-0.001,-0.021,-0.019,1.91,0.91,0.014,0.002,0.012,-0.043,2.51
"Jason Terry","DAL",2009,2491,-0.009,0.011,0.01,-0.01,0.014,0,-0.023,-0.027,-0.03,0.03,0.003,-0.001,0.014,-0.054,-0.14
"Jason Terry","DAL",2010,2540,-0.011,0.006,0.018,-0.01,0.014,0.004,-0.012,-0.031,0.69,-0.43,-0.004,0.006,0.017,-0.048,0.01
"Jason Terry","DAL",2011,2564,-0.009,0.008,0.017,-0.008,0.012,0.004,-0.012,-0.035,0.71,-0.03,0,0.007,0.017,-0.052,0.46
